job,vector,D_um,A_um,implausible_depth,all_finite,accepted,failure
domain_P00_23_w0.874_r1,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.0030882473732988572,0.002849971950033998,False,True,True,
domain_P00_22_w2.0_r0,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",8.373549097592289,4.218871126094344,False,True,True,
domain_P00_23_w0.874_r0,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.003359892703509605,0.003851103821268771,False,True,True,
domain_P00_21_w3.0_r0,"[6.914586235114844, -15.73573804057767, 0.4530202366050209, 0.6113190695339876]",38.16454013820166,0.39762340355528086,False,True,True,
domain_P00_23_w2.0_r3,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.004035990841415369,0.0017538098216487298,False,True,True,
domain_P00_24_w0.874_r3,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",-0.0,0.5063526721202865,False,True,True,
domain_P00_23_w2.0_r1,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.011930166939482411,0.0016212756360158569,False,True,True,
domain_P00_23_w3.0_r3,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.0071500125880043525,0.0004326767013532079,False,True,True,
domain_P00_22_w3.0_r1,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",9.227113293297261,0.8766839679006659,False,True,True,
domain_P00_24_w0.874_r1,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",0.9626495878624004,0.694031944767865,False,True,True,
domain_P00_23_w2.0_r0,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.016521438203803838,0.0005541193017463436,False,True,True,
domain_P00_24_w0.874_r0,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",1.1887574602370796,0.9886726829579491,False,True,True,
domain_P00_24_w2.0_r3,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",1.1820924153833874,0.4111419467688008,False,True,True,
domain_P00_22_w3.0_r0,"[15.53556285600324, -15.274151975919615, -0.31414630854347814, -0.8735220597537661]",11.43198007972748,1.807061086150101,False,True,True,
domain_P00_25_w0.874_r3,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",-0.0,1.4839848788358747,False,True,True,
domain_P00_24_w2.0_r1,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",3.6611520982719905,0.4284620488999312,False,True,True,
domain_P00_24_w3.0_r3,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",2.2642540620639715,0.12469624074804983,False,True,True,
domain_P00_23_w3.0_r1,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.024398272695349152,0.0010476521684458155,False,True,True,
domain_P00_25_w0.874_r1,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",2.7465529017167736,2.0877457550408054,False,True,True,
domain_P00_24_w2.0_r0,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",4.976147046436389,0.23655639578879809,False,True,True,
domain_P00_25_w0.874_r0,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",3.3133036592100953,2.9320916870895952,False,True,True,
domain_P00_23_w3.0_r0,"[9.579378050577283, -22.40609718214904, -0.7041083959403172, 0.2996632734563198]",0.03190400038402735,0.0018923562891371825,False,True,True,
domain_P00_25_w2.0_r3,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",3.366703904044206,1.251260043177411,False,True,True,
domain_P00_26_w0.874_r3,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",-0.0,0.026414988815562205,False,True,True,
domain_P00_25_w2.0_r1,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",10.384696498539586,1.3087334725376412,False,True,True,
domain_P00_25_w3.0_r3,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",6.481563943966647,0.34628165466659205,False,True,True,
domain_P00_24_w3.0_r1,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",7.508731713735109,0.26130475311040363,False,True,True,
domain_P00_26_w0.874_r1,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.024129964477234905,0.0493437117679337,False,True,True,
domain_P00_25_w2.0_r0,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",14.241085808345543,0.559618391467719,False,True,True,
domain_P00_26_w0.874_r0,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.035648063788638225,0.05569763367025103,False,True,True,
domain_P00_26_w2.0_r3,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.046565938948115365,0.027491049044452376,False,True,True,
domain_P00_24_w3.0_r0,"[8.932611274152286, -17.673692005987448, 0.7375337830565065, -0.669111833842508]",9.666186757962633,0.2802601626858204,False,True,True,
domain_P00_27_w0.874_r3,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.016050793164170504,0.03369486250282019,False,True,True,
domain_P00_26_w2.0_r1,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.1450455244222932,0.013531658001981521,False,True,True,
domain_P00_25_w3.0_r1,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",21.375799756283254,0.7928497075860834,False,True,True,
domain_P00_26_w3.0_r3,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.07618966943032879,0.015161294367061654,False,True,True,
domain_P00_27_w0.874_r1,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.10323810536829255,0.04359412325618748,False,True,True,
domain_P00_26_w2.0_r0,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.17968494560764595,0.030725741544519507,False,True,True,
domain_P00_27_w0.874_r0,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.12752593674778726,0.07772379606180672,False,True,True,
domain_P00_25_w3.0_r0,"[8.233190335311821, -16.515742061909663, -0.8713669001915028, -0.619629011888978]",27.66979754193569,0.9660294599574631,False,True,True,
domain_P00_27_w2.0_r3,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.11774020327886803,0.01759247885476201,False,True,True,
domain_P00_28_w0.874_r3,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",-0.0,0.8166868383226911,False,True,True,
domain_P00_27_w2.0_r1,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.39319723249152133,0.013581415911206396,False,True,True,
domain_P00_27_w3.0_r3,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.24596904270422287,0.021695659336928082,False,True,True,
domain_P00_26_w3.0_r1,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.2519981425371796,0.012331560535350795,False,True,True,
domain_P00_28_w0.874_r1,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",1.0568766669536913,1.3945006637787618,False,True,True,
domain_P00_27_w2.0_r0,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.5325102670975964,0.04558684880659238,False,True,True,
domain_P00_28_w0.874_r0,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",1.2736903511618005,1.7184574202400762,False,True,True,
domain_P00_28_w2.0_r3,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",1.5988874732844969,0.8292316459449771,False,True,True,
domain_P00_26_w3.0_r0,"[12.730476312134861, -19.78781986504731, 0.1710624877101723, -0.2925444482028702]",0.3402658569878508,0.02771046363387682,False,True,True,
domain_P00_29_w0.874_r3,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",-0.0,0.0006046914631406971,False,True,True,
domain_P00_28_w2.0_r1,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",4.892797208144147,0.5223416604193976,False,True,True,
domain_P00_28_w3.0_r3,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",2.634200424913204,0.33442751084823263,False,True,True,
domain_P00_27_w3.0_r1,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",0.8019194495747367,0.013579835166081562,False,True,True,
domain_P00_29_w0.874_r1,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.00105451185632956,0.0008966494087054865,False,True,True,
domain_P00_28_w2.0_r0,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",6.115160416713061,0.6855723376136597,False,True,True,
domain_P00_29_w0.874_r0,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.0012049518647528803,0.0012285414431325481,False,True,True,
domain_P00_29_w2.0_r3,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.001313339426255676,0.0005440982556285414,False,True,True,
domain_P00_27_w3.0_r0,"[4.630941195011708, -20.819791762843522, 0.9364242592107885, -0.9854386042748879]",1.0516194807875712,0.029659958114153114,False,True,True,
domain_P00_30_w0.874_r3,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",-0.0,0.5232744492086668,False,True,True,
domain_P00_29_w2.0_r1,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.004006789603278421,0.0005445943160364565,False,True,True,
domain_P00_29_w3.0_r3,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.0024483923726322725,0.00012823283586381297,False,True,True,
domain_P00_28_w3.0_r1,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",8.903979740882338,0.31400988573930155,False,True,True,
domain_P00_30_w0.874_r1,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",-0.0,1.2333697048570127,False,True,True,
domain_P00_29_w2.0_r0,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.005623005937336611,0.00017619378239176105,False,True,True,
domain_P00_30_w0.874_r0,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",0.016485000415615736,1.3490362989360822,False,True,True,
domain_P00_30_w2.0_r3,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",0.5837570991321381,0.5164282600704442,False,True,True,
domain_P00_28_w3.0_r0,"[11.458616963351348, -16.63002990254359, -0.16519721650039854, -0.44822316895093595]",12.008676612685862,0.9904781921093285,False,True,True,
domain_P00_31_w0.874_r3,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",-0.0,0.00010330847356335165,False,True,True,
domain_P00_30_w2.0_r1,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",2.0141628617908554,0.5125130731414421,False,True,True,
domain_P00_29_w3.0_r1,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.00824238607626102,0.00033729918883324494,False,True,True,
domain_P00_30_w3.0_r3,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",0.9202372683623172,0.4846341670811977,False,True,True,
domain_P00_31_w0.874_r1,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.00017104525546057897,0.0001583017772973629,False,True,True,
domain_P00_30_w2.0_r0,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",2.553607163516462,1.1657225998492589,False,True,True,
domain_P00_31_w0.874_r0,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.00018575371688760693,0.0002138214715458323,False,True,True,
domain_P00_31_w2.0_r3,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0002236071651579799,9.740527124196947e-05,False,True,True,
domain_P00_29_w3.0_r0,"[10.062086569011893, -23.320663803357057, 0.6981827772408662, 0.69343215019369]",0.01074194404158567,0.0005275680694360136,False,True,True,
domain_P00_32_w0.874_r3,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",-0.0,0.00170090572554004,False,True,True,
domain_P00_31_w2.0_r1,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0006613304194398133,8.97895355867604e-05,False,True,True,
domain_P00_31_w3.0_r3,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0003959538748965888,2.4136698727721906e-05,False,True,True,
domain_P00_30_w3.0_r1,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",2.824378399394366,0.29756074549332673,False,True,True,
domain_P00_32_w0.874_r1,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.0024033852334917442,0.00282043828307183,False,True,True,
domain_P00_31_w2.0_r0,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.0009154158414616353,3.101192236509988e-05,False,True,True,
domain_P00_32_w0.874_r0,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.002761642680586233,0.0035703508662752233,False,True,True,
domain_P00_32_w2.0_r3,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.0033894855594345467,0.001692654369869211,False,True,True,
domain_P00_30_w3.0_r0,"[15.144922027498168, -16.116746005361698, -0.41055751164269794, -0.1262061356243236]",3.4986290088312266,0.42468875166421366,False,True,True,
domain_P00_33_w0.874_r3,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",1.680456577381783e-05,0.0003930175440486406,False,True,True,
domain_P00_32_w2.0_r1,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.010539008543367456,0.001172083990215545,False,True,True,
domain_P00_32_w3.0_r3,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.005842581234221334,0.0005862834916009478,False,True,True,
domain_P00_31_w3.0_r1,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.001351911777349596,5.8099775170921946e-05,False,True,True,
domain_P00_33_w0.874_r1,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.0009009762977219976,0.0005009458363483288,False,True,True,
domain_P00_33_w0.874_r0,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.0010923746011156108,0.0007725443680106654,False,True,True,
domain_P00_32_w2.0_r0,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.013578098801812754,0.0010623711645120653,False,True,True,
domain_P00_33_w2.0_r3,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.0010424694997532356,0.0002640237058230784,False,True,True,
domain_P00_31_w3.0_r0,"[10.680480126670004, -26.172953068862892, 0.861834860542404, -0.9659608442324813]",0.001768037732455201,0.00010546079608551006,False,True,True,
domain_P00_34_w0.874_r3,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",-0.0,0.001794045337257941,False,True,True,
domain_P00_33_w2.0_r1,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.003363758360912411,0.00024155275748370916,False,True,True,
domain_P00_33_w3.0_r3,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.001993876146933301,0.000151757579757093,False,True,True,
domain_P00_32_w3.0_r1,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.01966278054522934,0.000690734468433088,False,True,True,
domain_P00_34_w0.874_r1,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.0017093183254673152,0.003318487416494127,False,True,True,
domain_P00_34_w0.874_r0,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.0024605833569960977,0.003782310831361184,False,True,True,
domain_P00_33_w2.0_r0,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.004392867630234246,0.00031311884574212817,False,True,True,
domain_P00_32_w3.0_r0,"[11.326346009482197, -22.042696101412034, 0.24314507143895292, 0.7384240602193903]",0.026165904493135588,0.002030707554144493,False,True,True,
domain_P00_34_w2.0_r3,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.003171704082155802,0.001860849546424249,False,True,True,
domain_P00_35_w0.874_r3,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",-0.0,0.03929654847038934,False,True,True,
domain_P00_34_w2.0_r1,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.009953657205879459,0.0009363851479056778,False,True,True,
domain_P00_34_w3.0_r3,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.005258181460421713,0.0009989295029706217,False,True,True,
domain_P00_33_w3.0_r1,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.00668901068705442,0.00018174832926275334,False,True,True,
domain_P00_35_w0.874_r1,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",0.0522440852337336,0.06652816698351476,False,True,True,
domain_P00_34_w2.0_r0,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.01232317383539518,0.002022005173286805,False,True,True,
domain_P00_35_w0.874_r0,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",0.06203935916866415,0.08263479638208937,False,True,True,
domain_P00_35_w2.0_r3,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",0.07764182318708157,0.03974273236280084,False,True,True,
domain_P00_33_w3.0_r0,"[6.29529160210755, -24.33579976019588, -0.592484863865448, 0.27969363693657145]",0.008691647113031581,8.481111035161161e-05,False,True,True,
domain_P00_36_w0.874_r3,"[5.892409864988287, -24.58090427889243, -0.18833775504030825, 0.03735999184400862]",5.7722316365049074e-05,0.00036589399165894593,False,True,True,
domain_P00_35_w2.0_r1,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",0.23714910917220847,0.025644536788215447,False,True,True,
domain_P00_35_w3.0_r3,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",0.12899239553409175,0.015414788972743482,False,True,True,
domain_P00_34_w3.0_r1,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.01733145506257899,0.0007987312900916067,False,True,True,
domain_P00_36_w0.874_r1,"[5.892409864988287, -24.58090427889243, -0.18833775504030825, 0.03735999184400862]",0.0009043703207576133,0.00047034308446785087,False,True,True,
domain_P00_35_w2.0_r0,"[11.780292125541907, -18.69229229968455, 0.4687999780718197, 0.9792361225373549]",0.30004290624937047,0.03046124360850832,False,True,True,
domain_P00_36_w0.874_r0,"[5.892409864988287, -24.58090427889243, -0.18833775504030825, 0.03735999184400862]",0.0011237259291525035,0.0007587496196023792,False,True,True,
domain_P00_34_w3.0_r0,"[11.87533622740472, -22.510101908577287, -0.9307082962799488, -0.317733172002848]",0.023444990750885374,0.0019361953431013981,False,True,True,
