h,c,phi,lambda_peak,class_code
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,14.860994818258504,1
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,14.860994818258504,1
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.5625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,14.860994818258504,1
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.625,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,14.860994818258504,1
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.6875,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,14.860994818258504,1
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.75,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.8125,,0
2.0,0.0,0.8125,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,,0
2.0,0.0,0.875,,0
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.875,,0
2.0,0.0,0.875,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,0.9375,,0
2.0,0.0,0.9375,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,14.860994818258504,1
2.0,0.0,1.0,,0
2.0,0.0,1.0,14.860994818258504,1
