variant,fold,model,target,metric,score,n_train,n_test,alpha
proc_gkf,2,M1_u_plus_What,angular_entropy_8_16,R2,0.5013573821925261,81,20,0.31622776601683794
proc_gkf,3,M1_u_plus_What,angular_entropy_8_16,R2,0.5283028988892617,81,20,1.0
proc_gkf,4,M1_u_plus_What,angular_entropy_8_16,R2,0.7953642528854148,81,20,0.001
proc_gkf,0,M1_u_plus_What,lambda_star_4_32,R2,0.25631146037297914,76,20,3.1622776601683795
proc_gkf,1,M1_u_plus_What,lambda_star_4_32,R2,-0.03207386870265361,76,20,10.0
proc_gkf,2,M1_u_plus_What,lambda_star_4_32,R2,0.16888481391744803,77,19,0.1
proc_gkf,3,M1_u_plus_What,lambda_star_4_32,R2,0.040087953793326525,77,19,0.001
proc_gkf,4,M1_u_plus_What,lambda_star_4_32,R2,-0.8511427347737568,78,18,10.0
proc_gkf,0,M2_h,p_8_16,R2,0.44523912292308176,80,21,1.0
proc_gkf,1,M2_h,p_8_16,R2,0.34053629289236953,81,20,3.1622776601683795
proc_gkf,2,M2_h,p_8_16,R2,0.2592370986893018,81,20,0.001
proc_gkf,3,M2_h,p_8_16,R2,0.35393544221444073,81,20,0.001
proc_gkf,4,M2_h,p_8_16,R2,0.564877741585383,81,20,3.1622776601683795
proc_gkf,0,M2_h,ilr_z2,R2,0.17251291576525785,80,21,3.1622776601683795
proc_gkf,1,M2_h,ilr_z2,R2,0.4520219225526815,81,20,0.31622776601683794
proc_gkf,2,M2_h,ilr_z2,R2,-0.42276406735044403,81,20,0.001
proc_gkf,3,M2_h,ilr_z2,R2,-0.02392273571261927,81,20,0.001
proc_gkf,4,M2_h,ilr_z2,R2,0.4199253387373858,81,20,10.0
proc_gkf,0,M2_h,ilr_z1_z4,Q2_Aitchison,0.24169382259254402,80,21,
proc_gkf,1,M2_h,ilr_z1_z4,Q2_Aitchison,0.08308517248474556,81,20,
proc_gkf,2,M2_h,ilr_z1_z4,Q2_Aitchison,0.19962008313877921,81,20,
proc_gkf,3,M2_h,ilr_z1_z4,Q2_Aitchison,0.1658131057159704,81,20,
