single_line_id,s_um,W50_um,in_band,pooled_median_um
3,-0.5428749922299403,7.398211827878568,0,5.776160178215543
3,1.4571250077700597,6.755479775840314,0,5.776160178215543
3,3.45712500777006,7.2002473475564805,0,5.776160178215543
3,5.45712500777006,7.834742526314063,0,5.776160178215543
3,7.45712500777006,7.1534789738192135,0,5.776160178215543
3,9.45712500777006,6.699135329515116,0,5.776160178215543
3,11.45712500777006,6.9458814460349325,0,5.776160178215543
3,13.45712500777006,6.720535455140585,0,5.776160178215543
3,15.45712500777006,6.768245381601707,0,5.776160178215543
3,17.45712500777006,6.357054264725734,0,5.776160178215543
3,19.45712500777006,6.567564200687402,0,5.776160178215543
3,21.45712500777006,6.807922383747,0,5.776160178215543
3,23.45712500777006,6.638814532233798,0,5.776160178215543
3,25.45712500777006,7.246763634183736,0,5.776160178215543
3,27.45712500777006,7.2277684562936,0,5.776160178215543
3,29.45712500777006,7.103428895686018,0,5.776160178215543
3,31.45712500777006,7.339260278985415,0,5.776160178215543
3,33.45712500777006,6.943662806562974,0,5.776160178215543
3,35.45712500777006,6.969596501428525,0,5.776160178215543
3,37.45712500777006,7.489230688613997,0,5.776160178215543
3,39.45712500777006,6.9149218090232525,0,5.776160178215543
3,41.45712500777006,6.506922621729485,0,5.776160178215543
3,43.45712500777006,6.377984872426865,0,5.776160178215543
3,45.45712500777006,6.836548132211235,0,5.776160178215543
3,47.45712500777006,6.396056808154076,0,5.776160178215543
3,49.45712500777006,6.453488330473178,0,5.776160178215543
3,51.45712500777006,7.078986212989252,0,5.776160178215543
3,53.45712500777006,6.782007245571654,0,5.776160178215543
3,55.45712500777006,6.3893803062066645,0,5.776160178215543
3,57.45712500777006,6.831319223766833,0,5.776160178215543
3,59.45712500777006,6.519544669447159,0,5.776160178215543
3,61.45712500777006,5.912907500629014,0,5.776160178215543
3,63.45712500777006,6.438368200244375,0,5.776160178215543
3,65.45712500777006,6.648992825132161,0,5.776160178215543
3,67.45712500777006,6.716154719182954,0,5.776160178215543
3,69.45712500777006,6.659789736990877,0,5.776160178215543
3,71.45712500777006,6.940291695995024,0,5.776160178215543
3,73.45712500777006,7.04536132295979,0,5.776160178215543
3,75.45712500777006,6.784460259230952,0,5.776160178215543
3,77.45712500777006,6.416741113558449,0,5.776160178215543
3,79.45712500777006,6.539987777049621,0,5.776160178215543
3,81.45712500777006,6.87507179629085,0,5.776160178215543
3,83.45712500777006,6.472825056357752,0,5.776160178215543
3,85.45712500777006,6.148722657233467,0,5.776160178215543
3,87.45712500777006,6.176530912018658,0,5.776160178215543
3,89.45712500777006,5.721498001766785,0,5.776160178215543
3,91.45712500777006,5.064947861984683,0,5.776160178215543
3,93.45712500777006,5.100834616702901,0,5.776160178215543
3,95.45712500777006,5.604505092248898,0,5.776160178215543
3,97.45712500777006,5.958869190155399,0,5.776160178215543
4,-95.88604835951412,6.911423333378061,0,5.776160178215543
4,-93.88604835951412,6.841403678627286,0,5.776160178215543
4,-91.88604835951412,7.433420779914314,0,5.776160178215543
4,-89.88604835951412,7.812107290635564,0,5.776160178215543
4,-87.88604835951412,5.724559077498081,0,5.776160178215543
