dataset_index,model,target,fold,y_true,y_pred,abs_error,norm_abs_error
137,ridge,median_depth_um,1,21.2544,45.02355614256274,23.76915614256274,0.6643734527001504
138,ridge,median_depth_um,0,28.9433,39.207110694373696,10.263810694373696,0.2732091135545975
139,ridge,median_depth_um,0,32.6052,44.813751485974514,12.20855148597451,0.32497555036719167
140,ridge,median_depth_um,4,3.3935,17.30898694279025,13.915486942790249,0.3747920924137961
141,ridge,median_depth_um,4,35.7216,23.281089429638246,12.440510570361756,0.3350658878507713
142,ridge,median_depth_um,3,44.4284,27.98813422176106,16.440265778238942,0.4474098687996926
143,ridge,median_depth_um,3,50.9061,34.116291541513746,16.789808458486256,0.4569224184639654
144,ridge,median_depth_um,2,40.296,31.346128876259492,8.949871123740508,0.24360881369619794
145,ridge,median_depth_um,2,30.3235,19.24859855420819,11.07490144579181,0.3014505533889824
146,ridge,median_depth_um,1,36.1399,26.290971478216623,9.848928521783375,0.27528813425972626
147,ridge,median_depth_um,1,18.3309,14.77947096731475,3.551429032685249,0.09926625725848172
148,ridge,median_depth_um,0,29.4464,19.05900422486644,10.387395775133559,0.2764987855261864
149,ridge,median_depth_um,0,3.9601,13.45236343326562,9.49226343326562,0.25267154232012745
150,ridge,median_depth_um,4,38.5678,24.609559046291903,13.958240953708096,0.37594360549248745
151,ridge,median_depth_um,4,44.2194,30.5816615331399,13.6377384668601,0.3673113673132966
152,ridge,median_depth_um,3,43.127,30.822514103616403,12.3044858963836,0.3348576291166479
153,ridge,median_depth_um,3,0.0514,12.43804214435836,12.38664214435836,0.3370934516163131
154,ridge,median_depth_um,2,26.9237,18.02997607149808,8.89372392850192,0.24208052893820195
155,ridge,median_depth_um,2,37.0013,24.07874123252373,12.922558767476271,0.35174240698435905
156,ridge,median_depth_um,1,28.7588,21.526131215352493,7.232668784647508,0.20216086359449442
157,ridge,median_depth_um,1,16.2982,10.01463070445062,6.2835692955493805,0.17563251312440967
158,ridge,median_depth_um,0,23.4702,18.0913458895904,5.378854110409598,0.14317800738960165
159,ridge,median_depth_um,0,8.4816,6.878064306388758,1.6035356936112422,0.042684006793386915
160,ridge,median_depth_um,4,9.4616,6.890849567768655,2.5707504322313453,0.06923918203730943
161,ridge,median_depth_um,4,17.772,12.862952054616644,4.909047945383355,0.1322176046568841
162,ridge,median_depth_um,3,30.9608,24.26165840334747,6.699141596652527,0.1823122632722993
163,ridge,median_depth_um,3,25.3133,18.133501083594787,7.179798916405215,0.1953930024324175
164,ridge,median_depth_um,2,11.0416,8.714434009798573,2.3271659902014274,0.06334372174849484
165,ridge,median_depth_um,2,7.957,2.6656688487729205,5.291331151227079,0.14402608560529032
166,ridge,median_depth_um,1,2.3888,-3.341877638365787,5.730677638365787,0.1601785972576023
167,ridge,median_depth_um,1,15.4212,13.925373127987026,1.4958268720129748,0.04180996824794209
168,ridge,median_depth_um,0,12.6613,22.387188319571237,9.725888319571236,0.25889032888902236
169,ridge,median_depth_um,0,19.7162,27.99382911117205,8.27762911117205,0.2203395774862395
170,ridge,median_depth_um,4,6.387,14.423049391782005,8.036049391782004,0.21643854639575216
171,ridge,median_depth_um,4,25.5787,32.339356852325984,6.760656852325983,0.18208782331456475
172,ridge,median_depth_um,3,3.1857,7.781111097133522,4.595411097133521,0.12506076871157487
173,ridge,median_depth_um,3,5.0919,13.9092684168862,8.8173684168862,0.23995826465161857
174,ridge,median_depth_um,2,1.2932,0.0822910401644101,1.2109089598355898,0.03296003832023424
175,ridge,median_depth_um,2,7.1437,18.22858652324137,11.08488652324137,0.3017223397464083
176,ridge,median_depth_um,1,11.4691,11.815837792987836,0.34673779298783636,0.009691693862722109
177,ridge,median_depth_um,1,21.2453,17.571588048438777,3.6737119515612235,0.10268419622663914
178,ridge,median_depth_um,0,29.0683,23.929367221679836,5.138932778320164,0.1367916177323056
179,ridge,median_depth_um,0,35.5795,29.53600801328065,6.043491986719353,0.16086979170134247
180,ridge,median_depth_um,4,30.3552,18.589377827660662,11.765822172339337,0.3168942006175662
181,ridge,median_depth_um,4,36.6176,24.561480314508657,12.056119685491346,0.32471291460321894
182,ridge,median_depth_um,3,6.8128,6.55905057100912,0.25374942899088015,0.006905606044585963
183,ridge,median_depth_um,3,22.3581,12.6872078907618,9.670892109238201,0.2631862907896208
184,ridge,median_depth_um,2,3.3878,22.149448262654808,18.76164826265481,0.5106780659809631
185,ridge,median_depth_um,2,5.1213,28.19821342368046,23.07691342368046,0.6281363636623086
186,ridge,median_depth_um,1,0.2429,10.73942693864775,10.496526938647749,0.29338920581627614
187,ridge,median_depth_um,1,2.0076,16.49517719409868,14.48757719409868,0.4049433485973782
188,ridge,median_depth_um,0,13.6042,34.286157233508206,20.681957233508207,0.5505264438906986
189,ridge,median_depth_um,0,2.9421,17.466234858705747,14.524134858705747,0.38661332793965403
190,ridge,median_depth_um,4,7.0206,21.005810752305003,13.985210752305003,0.37666999525446054
191,ridge,median_depth_um,4,10.3754,26.977913239153,16.602513239152998,0.44716298479614736
192,ridge,median_depth_um,3,7.6827,20.255863157912025,12.573163157912024,0.34216948526005686
193,ridge,median_depth_um,3,1.2348,1.8713911986539813,0.6365911986539814,0.017324366193995074
194,ridge,median_depth_um,2,3.7196,7.34967868390018,3.63007868390018,0.0988080330523448
195,ridge,median_depth_um,2,5.9768,13.398443844925833,7.421643844925833,0.2020116075126728
196,ridge,median_depth_um,1,12.8074,26.049276100216325,13.241876100216325,0.37012466459315324
197,ridge,median_depth_um,1,2.9207,8.782025333863515,5.861325333863515,0.16383034071978253
198,ridge,median_depth_um,0,9.4158,20.168281227541527,10.752481227541526,0.2862168791070371
199,ridge,median_depth_um,0,6.0829,14.561640435940708,8.478740435940708,0.22569289589807995
