dataset_index,session_id,sample_id,session_role,processing_order,design_group,shared_height_source_id,loco_total_pc1_deg,loco_total_pc123_deg,loco_DCT_8_16_pc1_deg,loco_DCT_8_16_pc123_deg,loco_DCT_16_32_pc1_deg,loco_DCT_16_32_pc123_deg,loco_DCT_32_64_pc1_deg,loco_DCT_32_64_pc123_deg,loco_DCT_64_inf_pc1_deg,loco_DCT_64_inf_pc123_deg,peak_to_valley_p98p2_um,R_max_minus_min_um,deepest_negative_residual_um,median_depth_um,Sq_um,Sa_um,Ssk_skewness,kurtosis_excess_fisher,grad_rms_um_per_um,aniso_gradx_over_y,lap_rms_um_per_px2,acf_e_fold_lag_um,pit_density_per_Mpx,pit_depth_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac,band_PC1_score_audit_DCT_8_16,band_PC2_score_audit_DCT_8_16,band_PC1_score_audit_DCT_16_32,band_PC2_score_audit_DCT_16_32,band_PC1_score_audit_DCT_32_64,band_PC2_score_audit_DCT_32_64,band_PC1_score_audit_DCT_64_inf,band_PC2_score_audit_DCT_64_inf,D_morph_k5,D_morph_k10,D_proc_raw_k5,D_proc_phys_k5,repair_pixel_count,repair_fraction,valid_fraction,repair_largest_component_px,plane_rmse_um,plane_status,rank_Sq,rank_loco_total_pc1,rank_D_morph_k10,rank_pit_density,rank_E_DCT_8_16,rank_E_DCT_16_32,rank_E_DCT_32_64,rank_E_DCT_64_inf,spectral_rank_min,A_consensus
76,zro2_120_formal,77,formal,77,,zro2_120_formal:m077,8.896059194717021e-05,0.025400005741687156,0.014142126751733526,0.021893231544108927,0.014044272631573804,0.0241175381506382,0.00611069018680319,0.017910789249927013,0.0006512647828205708,0.025002060980627516,1.0339193344116213,2.5339012145996094,0.8327245712280273,29.0964,0.2494625261100493,0.1907006937265396,0.5527777553189024,1.8272837057307765,0.1359517261443163,1.158918347218783,0.0465173849187949,8.5,351.5625,0.8327245712280273,0.1290494306798098,0.2676095170606939,0.1173355747129569,0.221232424156747,0.0864951336408828,0.1202188907579222,0.1195080214779204,0.2295004182588295,-5.630619324317797,2.404749952315778,4.482092892014374,3.3592473807250074,-7.986720898668094,-6.109032770665922,-1.4161454054441456,-12.114051427576005,0.5552390797857094,0.6922346707032986,1.1051734273769342,0.4226252353176441,0,0.0,1.0,0,0.221109193483132,PASS,190.0,200.0,194.0,70.0,91.0,66.0,80.0,102.0,66.0,190.0
77,zro2_120_formal,78,formal,78,,zro2_120_formal:m078,0.025592888214772156,0.05352895242646837,0.0012253258122020278,0.8687108284331484,0.051584474063042264,0.08601350591189043,0.011156924101749838,0.026116096679458287,0.01038170770392587,0.02129076046784478,2.687342891693116,4.938436388969421,1.890265941619873,4.4573,0.7181731534536773,0.6046301929326728,0.0433169677737442,-0.6349465261709515,0.5244719270801304,2.896725234986006,0.1463951105016881,21.0,0.0,1.890265941619873,0.593228096399874,0.6823152701491876,0.2816987477932881,0.1538549594434893,0.0992719779195894,0.0191071105816514,0.0667943020259477,0.0086500874716335,0.10350321481863621,9.74354028781116,7.2832740081135405,0.25410045114843965,-8.775345449214003,-16.006725908701082,-20.624330648463555,-15.09212171554447,0.9986345098602557,1.037715749118968,0.8166930911191657,0.4669559884649239,0,0.0,1.0,0,0.2116540534822028,PASS,101.0,130.0,156.0,153.0,14.0,100.0,191.0,199.0,14.0,130.0
78,zro2_120_formal,79,formal,79,,zro2_120_formal:m079,0.1602983272356915,0.8120135231497607,8.6644354213066,78.45597445942587,0.04773600021766857,0.6527226799831909,0.007702668243311398,0.11322254084493313,0.06855982079080751,0.1014572392111848,7.510438871383668,10.694340229034424,5.188738584518433,6.5035,2.5381418247553262,2.34847104548011,0.0812944158496616,-1.5625008383984542,1.726613553573655,3.295254843013698,0.8031538512687789,21.25,0.0,5.188738584518433,2.140285468177783,0.7110688179235143,0.6771100267790268,0.0711683207498433,0.5549489919710135,0.0478051144601541,0.6662537741189978,0.0689045011680742,-284.2062863022681,-27.536025821992453,2.9806365373476944,2.8309515703169574,-2.2583592898647504,-5.233890374730429,-36.84428575775212,-54.851892134070276,4.722868398905398,5.00091964415606,0.9660547635718597,0.40555741932228195,0,0.0,1.0,0,0.1781264741931929,PASS,23.0,44.0,30.0,153.0,12.0,164.0,152.0,168.0,12.0,30.0
79,zro2_120_formal,80,formal,80,,zro2_120_formal:m080,0.0065457141198345435,0.04691293596562039,0.013315613008937157,0.04071550021808016,0.01974479168997161,0.056874861536938166,0.016985543176422528,0.21399179204584431,0.004676467427706089,0.0338691186001976,1.6030999755859374,4.738838195800781,0.9553966522216797,49.6996,0.4321211760919536,0.2872701348364353,2.5108446448379884,13.65002915180369,0.1998245365637266,1.0666437411459109,0.0885662010855929,6.25,0.0,0.9553966522216796,0.2028220550918426,0.2203024154639519,0.216365205823033,0.2507054329432612,0.2325902292463047,0.2897155691871207,0.169487336863132,0.1538379247075529,-3.4573939887712353,3.5343800012361775,3.1738947226403944,-7.4614317117912625,-8.897022969325231,-12.520804417577235,-8.814333395246841,-10.248419950313878,0.8984392840993447,1.2456978325042503,1.0525837552281263,2.74426709727144,0,0.0,1.0,0,0.333048498185392,PASS,156.0,184.0,131.0,153.0,103.0,50.0,14.0,123.0,14.0,153.0
80,zro2_120_formal,81,formal,81,,zro2_120_formal:m081,0.029698409567145707,0.03684990034034081,0.005275863973984943,0.13861254695453679,0.03854775894414293,0.0940196205247695,0.012077666645000304,0.07082764556516709,0.012342286894389187,0.018254336187074956,2.1050733184814456,8.844940185546875,1.0477371215820312,50.5904,0.4746853157378821,0.2953379189968109,3.3517333114375885,25.8323170779498,0.3203658209525413,0.8284653638135236,0.1643294897040063,4.0,0.0,1.0477371215820312,0.2648279203033121,0.3112547198384974,0.2136596388250335,0.2025971751173384,0.1731912592947282,0.133119091735476,0.1897687370062525,0.1598224338738267,-1.056884097769283,2.668872911086708,4.937084303682721,-12.73995412655545,-10.211740827302242,4.34869794876923,-38.93423085305549,0.7427988321159572,0.9710785570484357,1.0241028099380352,1.0143559146130694,1.8968828238314481,0,0.0,1.0,0,0.244300248684241,PASS,151.0,122.0,158.0,153.0,67.0,72.0,69.0,120.0,67.0,151.0
81,zro2_120_formal,82,formal,82,,zro2_120_formal:m082,0.025759784671453394,0.0964715623354083,0.13360356206621435,0.7935786636656941,0.016762758447631632,0.271400520741028,0.010712778383405555,0.08933927014534557,0.011948997071590728,0.04378024641031352,2.1917557525634774,9.615730285644531,1.0206890106201172,37.2541,0.8489634204941184,0.3300959448516369,6.956393412992277,56.90333131434026,0.5267609010111014,1.233053865298385,0.2780845039251908,4.25,39.0625,1.0206890106201172,0.5148126625182781,0.3677227376101928,0.4165235850531273,0.2407139388094979,0.3396306933083022,0.1600427138643436,0.2564716494029027,0.0912642677127453,-13.436295558288137,17.411588439667014,-1.461074994469205,-13.374099394592436,-4.696324636128485,-10.872712240342352,-19.851112341007244,13.73291185677707,1.4081149766979626,2.5518052034397147,1.1051734273769342,0.38565494744645784,0,0.0,1.0,0,0.2540534280386008,PASS,83.0,129.0,80.0,101.0,56.0,53.0,52.0,150.0,52.0,83.0
82,zro2_120_formal,83,formal,83,,zro2_120_formal:m083,0.8270310881096177,23.402750382415796,0.28115621450731354,10.52736971425625,0.06950848024454606,8.493986522939867,2.5249571856889625,33.385227898313886,0.19349173784262583,17.22235622708973,27.249455451965357,32.26736640930176,1.6214103698730469,45.0402,7.107023639977323,3.136149873137474,2.4313956553541187,5.353117113800048,2.070966549817936,0.8052364099891587,1.0371848923812153,17.25,0.0,1.6214103698730469,1.715238626379768,0.058247001928577,2.404512591991433,0.1144665494586445,3.7169055811213343,0.2735190239617989,5.138816124749821,0.5228181263086448,-8.857096192958956,24.348832357402888,-1.1773622854798502,127.43894140799145,-101.86591137592174,342.82703698367635,20.903900923404265,-16.441559081677397,5.959484284138406,8.519415019809582,1.0143559146130694,1.087313649094001,692,0.02703125,1.0,152,0.2360371996598308,PASS,5.0,21.0,20.0,153.0,177.0,129.0,16.0,38.0,16.0,20.0
83,zro2_120_formal,84,formal,84,,zro2_120_formal:m084,0.23064990490466925,0.6658012830038772,0.05504024604536989,0.7006928431865146,0.46094715593239416,1.4488244955679883,0.44757895661332764,6.75951501748057,0.23844120382160655,0.532068350481115,20.76029239654541,24.719911575317383,1.2684478759765625,47.2083,3.7833624105871,1.010572329238057,4.997438028337787,24.05938025886836,1.1544721835390668,0.7237771972145971,0.5177672503020465,10.0,468.75,1.2684478759765625,0.9952107833971928,0.069194927228465,1.5713743943536775,0.1725057019907287,2.51127325828659,0.440587381573666,2.025906311321223,0.2867363981746276,-2.9979136957585784,-7.3755120466464215,13.82357664435382,-14.0675615668273,-26.61386225834415,-101.5395111225512,64.25621779250565,36.63996143152826,3.4227386746241666,4.452731592938787,1.2094177215159407,0.5580607978332094,48,0.001875,1.0,21,0.1912782651796232,PASS,14.0,41.0,35.0,63.5,166.0,89.0,3.0,81.0,3.0,35.0
84,zro2_120_formal,85,formal,85,,zro2_120_formal:m085,0.008643916171343843,0.051902676064620734,0.07920298074858728,2.31951739441864,0.026247075225779726,0.033912173067452214,0.00808003639189401,0.02114633921312973,0.002100235101196027,0.019681642423515392,2.5449151611328125,7.244536399841309,1.892049789428711,19.0499,0.6864754824917072,0.5365811208635569,0.6807688045673985,2.7586247779000805,0.448297836965214,2.1994057831905978,0.193400971821569,21.25,0.0,1.892049789428711,0.5229305250084436,0.5802804314174416,0.1869015404117658,0.0741268763306694,0.1130038931000755,0.0270979694778145,0.2244315893374959,0.1068852821388269,-7.735381386882378,-0.6818650127625667,6.104776185228694,-2.824993818530028,-7.497443778145936,-11.222748059677436,-6.031701442201734,-4.605649784612878,0.7143571398732909,0.9219924789649518,1.134909894910846,0.3034291450376489,0,0.0,1.0,0,0.214981192469221,PASS,107.0,179.0,175.0,153.0,22.0,159.0,184.0,141.0,22.0,153.0
85,zro2_120_formal,86,formal,86,,zro2_120_formal:m086,0.012118496631090759,0.21597738682061127,1.593117420307928,1.6901086416586002,0.3520417026906785,0.5231543853743493,0.07689576819028376,0.15667751605668984,0.005859892574307559,0.05064081608044385,5.750049362182617,10.983628988265991,4.647732734680176,4.8342,1.424675020601857,1.130491578268593,0.0955891823218236,0.2252149733589035,0.900459057260312,1.8626616402285836,0.4226146467720642,21.25,0.0,4.647732734680176,1.070825335008433,0.5649443323844835,0.6070550631246842,0.1815618302124003,0.4969829911566839,0.1216890307008678,0.1843174282364376,0.0167379083231961,137.3232777029188,2.1333296114882865,21.01179182642052,-19.206274318666125,28.90915822893543,-3.716821139822972,-7.707761749602948,-18.039532872556585,2.340423981248983,2.576769000954623,1.0591537711562857,0.26012584076837136,0,0.0,1.0,0,0.2184113702873694,PASS,49.0,164.0,78.0,153.0,24.0,82.0,76.0,196.0,24.0,78.0
86,zro2_120_formal,87,formal,87,,zro2_120_formal:m087,0.027354331289284325,0.0391230302904534,0.023016786500647278,1.9314748386700185,0.13014217188394453,0.3596005759503367,0.008675347203286688,0.025867249279325585,0.010346330073927245,0.014400121123214928,2.238146896362305,5.4098968505859375,1.6262073516845703,38.13,0.594923238357644,0.4728240618109703,0.1886347923590326,0.1998349141500992,0.3337963041343407,2.320181964447212,0.122853099537296,21.25,0.0,1.6262073516845703,0.4169940442932879,0.4912899021897915,0.3758863018521555,0.3992005510426499,0.0996953270834763,0.028081980830127,0.0754502573303113,0.016084204420235,2.6295033920418813,-1.0411549666171487,-11.839231303239233,-13.016690079674166,-12.715158866141964,-2.280786567049663,-20.79427598900722,-16.363698781312166,0.6490043275462463,0.8041342729264556,1.4182456790059814,0.4332482377077812,0,0.0,1.0,0,0.2217853015581838,PASS,122.0,126.0,185.0,153.0,31.0,11.0,178.0,197.0,11.0,126.0
87,zro2_120_formal,88,formal,88,,zro2_120_formal:m088,0.021978171125792943,0.19822146148363248,0.05390375731022166,1.9599031394101323,0.13016127419694654,0.41156773194877105,0.020204445499110046,0.13309246973771044,0.006633313786237473,0.08257565248245208,4.995819454193115,7.424790382385254,4.167594909667969,17.6588,1.238820896849605,0.9336053667590022,-0.8100619354523931,0.408537117772747,0.8758707272479068,2.420003380394943,0.4149807302034354,21.0,5117.1875,4.167594909667969,0.80355597313284,0.4207413753646745,0.5833725986169404,0.221755810021805,0.2336588425301043,0.0355752038133426,0.3759370635471991,0.0920901635965075,-3.361862639255751,22.31990915706845,-8.819138962700569,-13.285731849856447,-10.542778394538754,-15.70559020233407,5.423765405307472,-39.09809342972412,3.5330428922565713,4.527119251058113,1.3092148065759395,0.276284670714141,0,0.0,1.0,0,0.2301183740858917,PASS,55.0,138.0,34.0,27.0,40.0,64.0,170.0,149.0,40.0,40.0
88,zro2_120_formal,89,formal,89,,zro2_120_formal:m089,0.009692023289159055,0.02145578148355962,0.02357126504047234,0.2026833928899564,0.015609609396233435,0.08333204748646443,0.012721463687943725,0.023378015192964282,0.004191976699140041,0.005724247582419522,1.8763589477539062,4.895206451416016,1.4906730651855469,38.2797,0.5116972080508037,0.3896846882998943,0.9562205828433616,3.368752211103395,0.3016503726988062,1.4820370064141166,0.1458598025527579,21.5,0.0,1.4906730651855469,0.2494931442726568,0.2377339125504785,0.3493776676902976,0.4661913251284188,0.100780330956347,0.0387905078720654,0.153967263690662,0.0905379565883548,-4.7794162527629105,3.4404595590549,-1.8730059901227734,4.906045283506509,-10.964039161506806,-14.400754430069222,-9.436483024512183,-15.667927693574935,0.8540350889939393,1.0394653888147587,1.5046959869812606,0.276284670714141,0,0.0,1.0,0,0.2518359902267632,PASS,143.0,170.0,154.0,153.0,100.0,5.0,165.0,151.0,5.0,153.0
89,zro2_120_formal,90,formal,90,,zro2_120_formal:m090,0.009089850321981174,0.018099999442723873,0.0021417906999273853,0.283121872638605,0.04885769345387219,0.06625071159812851,0.010668163935496295,0.09731275313918283,0.0062276068742003155,0.00959251088512216,2.0968566894531255,6.869087219238281,1.70391845703125,41.9254,0.5361639130454028,0.4122444415092468,0.8502335400520413,6.038650187336184,0.2803833094424363,1.1757653576327602,0.102250722798258,4.75,0.0,1.70391845703125,0.2999066830230218,0.3128795129738487,0.3126831004758622,0.3401055031054185,0.2375748350366575,0.1963386102519594,0.0852382112764552,0.0252739716949325,-0.35962474842069425,6.6229694445852045,7.267052600276258,-1.8349332034852466,7.85165443675407,4.514129549792578,-13.500635621053988,-15.63404369679744,1.0262659838908503,1.0796255095734817,1.3988903846134613,1.0591537711562857,0,0.0,1.0,0,0.2575169360045183,PASS,137.0,172.0,151.0,153.0,66.0,22.0,38.0,192.0,22.0,151.0
90,zro2_120_formal,91,formal,91,,zro2_120_formal:m091,0.012965892979269235,0.05169211622360135,0.01619338012787547,0.042289092703907946,0.008524982579739448,0.07121472124835666,0.023741394023782197,0.05554674089989294,0.006630744354195085,0.010142990832345695,1.883143310546879,9.852264404296875,1.354269027709961,47.3335,0.549210907458636,0.3476215760409832,5.025171298037781,61.06919162729192,0.3341365332589335,1.1826803820673597,0.1432010282434449,4.25,0.0,1.354269027709961,0.3001044491595758,0.2985840196764692,0.247358620641887,0.2028503648878064,0.2163947223635203,0.1552440705235523,0.2114305392509911,0.1482030451441235,2.879299324938193,1.6828288715395434,-1.478775730650585,3.8756602736946792,-14.674563160946917,-11.849606712109994,11.374963997083364,-18.749257271650656,1.8691508914675043,2.6097061750433896,1.248394141952775,0.6877408275534308,0,0.0,1.0,0,0.314331021392232,PASS,133.0,161.0,76.0,153.0,73.0,71.0,55.0,125.0,55.0,133.0
91,zro2_120_formal,92,formal,92,,zro2_120_formal:m092,0.014376915678763365,0.08801988046581802,0.07402578678868046,0.720898202619288,0.022499250837408204,0.0966565716842453,0.03707027655671768,0.09004394639890548,0.004889126120780071,0.038879610461360126,3.7346651840209963,8.086259841918945,2.3087549209594727,25.7712,0.8918833631292288,0.6763448939472437,0.8019072724595705,2.3360901261880187,0.5773573537124611,2.176200610657557,0.2182799934289276,10.0,0.0,2.3087549209594727,0.5597061487604731,0.3938256788289415,0.3388350188166834,0.1443312761298061,0.3180612842377289,0.1271760964748337,0.2616443462899755,0.0860610387939442,-7.030948443039832,5.778614716223611,-2.5163492182086444,-7.857253994017668,-19.484723669107407,-2.72273747172412,9.156279074088713,-5.613092019036948,1.203941739264091,1.3303773559637304,1.2706068692291006,0.3740604435868102,0,0.0,1.0,0,0.2102416322631112,PASS,74.0,160.0,123.0,153.0,47.0,106.0,71.0,155.0,47.0,123.0
92,zro2_120_formal,93,formal,93,,zro2_120_formal:m093,0.00284684725295058,0.01355098620213999,0.031583828798535905,1.593390812618691,0.17893166825110873,0.18977315545615114,0.019948086118145594,0.028173032857298327,0.00011024264391338465,0.002983589669136572,3.470749664306644,8.963375091552734,2.1064815521240234,35.6122,0.8039851853049615,0.5644127774238586,1.856945668600716,8.576972114887761,0.4669001299300035,1.5669410686197622,0.1837960021741989,6.0,0.0,2.1064815521240234,0.4886286943856138,0.3693701889240117,0.3296442245950469,0.1681105039253018,0.2683345666690729,0.111392807801475,0.3530741949698959,0.1928572024227458,-3.368029525830366,-4.968739296528137,-17.80949872894715,15.38493063787834,-11.918953883640189,-4.445837251988528,-0.16989074153247635,0.4681902915803787,1.303136831070334,1.329495525065604,1.3587959686631368,0.5403201343021174,0,0.0,1.0,0,0.2288412453978626,PASS,87.0,191.0,124.0,153.0,54.0,93.0,89.0,110.0,54.0,124.0
93,zro2_120_formal,94,formal,94,,zro2_120_formal:m094,0.0748535754752147,0.07460438252586318,0.029611856149257352,0.6141625226197029,0.04066639878994039,0.16019701788842833,0.00023830839807946485,0.047145208939937726,0.04742540353289263,0.0629093930568929,2.49911750793457,4.420993804931641,2.848695755004883,45.2375,0.5899495626324645,0.4304075250029563,-1.1889517608767712,2.7376189944943725,0.2395240927211839,1.3904590525903868,0.0914684483316908,11.75,18515.625,2.848695755004883,0.2713911667971715,0.211622406826113,0.2797202142961768,0.2248111967774949,0.2223542451549297,0.1420564913084842,0.3571808134491677,0.3665611860200944,-5.011865301806746,9.240778271959934,-5.444571318022098,-6.712243834307732,-0.16508153381870636,13.179971203885234,-53.644334156285254,-20.862779528774038,5.520020231167744,10.375518979635622,1.3587959686631368,1.0591537711562857,0,0.0,1.0,0,0.1941036193818045,PASS,123.0,77.0,17.0,13.0,111.0,59.0,63.0,64.0,59.0,59.0
94,zro2_120_formal,95,formal,95,,zro2_120_formal:m095,0.030194130893034323,0.045205508107763116,0.36597327633409144,0.9491337353383904,0.29986607326278386,0.9842801299405071,0.00946990569739487,0.5205579301596722,0.010421542240026083,0.012423296289064438,3.49709342956543,14.34646224975586,5.510120391845703,42.3406,1.0370889597322763,0.73007877856493,0.6816332393648663,7.404350042280203,0.483792505643116,1.5422734779505312,0.1693100193102434,22.0,8242.1875,5.510120391845703,0.5155418360365958,0.2471131209506172,0.7400156654765301,0.5091547559988299,0.3281980574731608,0.1001474718717061,0.3027714979361362,0.0852310731880933,49.3350683034863,5.865360963788409,-17.174167447413716,-7.275704796414899,-4.007350306435092,3.227437851279651,15.846826552089448,-22.741347363777372,2.56839778684626,3.245950343877717,1.398890384613461,0.5403201343021174,0,0.0,1.0,0,0.2575338259943329,PASS,65.0,121.0,51.0,21.0,95.0,3.0,96.0,156.0,3.0,51.0
95,zro2_120_formal,96,formal,96,,zro2_120_formal:m096,0.007486477884579074,0.04141836632034251,0.2259580257112927,0.26052447129962153,0.18279470827802585,0.4536830263876487,0.019990970394062998,0.027102035449210908,0.003128623908715389,0.0077849645306531075,2.6523155212402347,11.858341217041016,2.050067901611328,44.5562,0.7039122837654384,0.5274204944074153,1.3289241506127345,14.364782817469898,0.424986081801619,1.348639430606738,0.2142814205708001,21.5,0.0,2.050067901611328,0.4088112635652303,0.3372940016778437,0.4605705811971851,0.4281099287658292,0.1842367166276259,0.0685038977018988,0.1426734545977385,0.0410817812861293,47.05772702716666,1.7861384967145557,-16.471825891627226,0.32343890518660795,-18.55248342930747,-2.8212876202041173,-4.950662493686966,-23.577628286786265,1.4673621196019175,1.5908632108398453,1.2329692151293048,0.4420932150933129,0,0.0,1.0,0,0.2620964878130313,PASS,104.0,181.0,107.0,153.0,62.0,10.0,121.0,184.0,10.0,107.0
