i,j,D_proc_raw,D_proc_phys,D_morph_total_um,D_over_sentinel_total,D_morph_DCT_8_16_um,D_over_sentinel_DCT_8_16,D_morph_DCT_16_32_um,D_over_sentinel_DCT_16_32,D_morph_DCT_32_64_um,D_over_sentinel_DCT_32_64,D_morph_DCT_64_inf_um,D_over_sentinel_DCT_64_inf,D_morph_desc,type_raw_D_morph_total_um,type_raw_D_morph_DCT_8_16_um,type_raw_D_morph_DCT_16_32_um,type_raw_D_morph_DCT_32_64_um,type_raw_D_morph_DCT_64_inf_um,type_raw_D_morph_desc,type_phys_D_morph_total_um,type_phys_D_morph_DCT_8_16_um,type_phys_D_morph_DCT_16_32_um,type_phys_D_morph_DCT_32_64_um,type_phys_D_morph_DCT_64_inf_um,type_phys_D_morph_desc
153,198,1.5220722529634891,2.3698902907915804,8.189241237265042,28.50511263010344,1.2444525334346728,8.265885565848688,1.891319512717759,14.929073999686898,2.316258110794774,26.47994788886282,7.4718804333624815,100.04021730859755,298.55360322692457,II,I,II,I,II,II,IV,III,IV,III,IV,IV
153,199,1.003324611040256,2.368870293831698,8.129562616524323,28.297383274411438,1.2435362286101768,8.259799298498807,1.8614488717709354,14.693290988876415,2.297824130757075,26.269206767867836,7.422775811547516,99.38276071771163,298.07832042943767,II,I,II,I,II,II,IV,III,IV,III,IV,IV
154,160,3.5233096613293515,0.5418666211371629,6.480669265780038,22.557914950519233,1.2245110927273033,8.133430801623703,1.7757599125921872,14.016907752763425,2.7688023010759872,31.653527862617263,5.366179772892402,71.8472137482494,15.853041044952551,IV,III,III,IV,IV,III,II,I,I,II,II,I
154,161,3.4607845565578517,0.5846303022621104,6.478707303926747,22.551085753285488,1.1902764609196577,7.906037999320556,1.757458602264556,13.872446907128817,2.7819729469789074,31.804097445319048,5.37800712843944,72.00556896146033,15.781252937010532,IV,III,III,IV,IV,III,II,I,I,II,II,I
154,162,3.7045586292754256,0.8053344560134004,6.8233453701966384,23.750702007223712,1.2123913224635483,8.052929029645243,1.8579760769101001,14.665878586522123,3.003405633670729,34.335562301141344,5.635292590991464,75.45033682325875,12.002608346877588,IV,III,IV,IV,IV,III,II,I,II,II,II,I
154,163,3.5233096613293515,0.6783121016928844,6.5666545983408895,22.857212714276717,1.200296940714754,7.972595892912977,1.779899581365305,14.049584104396502,2.823283173575127,32.27636460865762,5.45860075161571,73.08462846303388,15.758442030968359,IV,III,III,IV,IV,III,II,I,I,II,II,I
154,176,1.854959553549262,0.3373435627428736,6.58201987025528,22.91069615600497,1.2238729763981322,8.129192314085678,1.8859322429758176,14.886549747125176,2.8845388364520845,32.97665217735307,5.399089418722507,72.28783751756086,15.688384756781378,IV,III,IV,IV,IV,III,II,I,II,II,II,I
154,177,1.7332610082143582,0.330814719032313,6.4141542597339045,22.32638950341075,1.1616800627495825,7.7160953952287015,1.8080199152480125,14.271551118752312,2.7291757146461864,31.200508426318518,5.320061697969625,71.22974371801064,17.0183942972258,II,I,I,II,II,I,II,I,I,II,II,I
154,178,1.854959553549262,0.3458570234237808,6.3844268799160355,22.222914433455525,1.1420689894529932,7.585834992892844,1.7892636875907726,14.123499396784117,2.781373775221578,31.797247588286005,5.2692870318989256,70.54992708111641,36.11826409448602,IV,III,III,IV,IV,IV,II,I,I,II,II,II
154,179,2.179660205955494,0.37991681496538615,6.472439892425955,22.52927014600843,1.186578058538748,7.881472521702308,1.8375239190117643,14.504440089925222,2.792883749618289,31.928832026482524,5.3438234145187575,71.54788682915927,48.45798036383696,IV,III,III,IV,IV,IV,II,I,I,II,II,II
154,180,2.7620641861413073,0.676386298900559,6.432777744147194,22.391214131894046,1.242380299792801,8.252121403946797,1.8043649767932364,14.242700971387602,2.818433859493373,32.22092623433175,5.28221505794935,70.72301905535102,15.435373404278073,IV,III,III,IV,IV,III,II,I,I,II,II,I
154,181,2.9898231112369698,0.6801359966708599,6.509782130515942,22.659251016247232,1.166895636045666,7.750738204711146,1.891148721961009,14.927725867957255,2.7387757837488254,31.310258427142102,5.397252294156949,72.2632404509455,14.684416598724843,IV,III,IV,IV,IV,III,II,I,II,II,II,I
154,182,2.7620641861413073,0.6826365162413651,6.646654633287223,23.135676852832127,1.580640643058196,10.498909621075068,2.525518989466715,19.935108598961282,2.5897572605712607,29.60664745657405,5.2014276623202305,69.64136515488894,94.31068754274766,IV,IV,IV,IV,IV,IV,II,II,II,II,II,II
154,183,2.6818496127965528,0.677225446302749,6.577521990096723,22.89503993379809,1.696431020066441,11.268010876656925,1.9696381260912397,15.547279631650914,2.818666292235148,32.22358345412137,5.267162737767685,70.52148513154133,14.322112965217292,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
154,196,1.5220722529634891,2.3693627581378838,6.444641242251052,22.432508598602222,1.1484237103418296,7.628044232907049,1.8064443609840157,14.259114528298099,2.7423733718590384,31.351386807973263,5.355786283799583,71.70805642142743,15.786966503833401,II,I,I,II,II,I,IV,III,III,IV,IV,III
154,197,1.003324611040256,2.3710387207390777,6.313058126755123,21.974494062363696,1.125041706214444,7.472736605476905,1.7672116813058745,13.94943254480323,2.7290704189848003,31.199304664262193,5.223190870655562,69.93275045081492,16.324557918736154,II,I,I,II,II,I,IV,III,III,IV,IV,III
154,198,1.003324611040256,2.368882016829345,6.434436166695778,22.396986769451793,1.1468851098093487,7.617824561532409,1.8204586349389256,14.369735780560278,2.7447887512568756,31.378999931177663,5.3362440014765244,71.44640686911721,15.93599261333685,II,I,I,II,II,I,IV,III,III,IV,IV,III
154,199,0.7549695705203338,2.3694409160929113,6.4037421508634695,22.29014703265313,1.122814666790121,7.457944194727996,1.8002601666853513,14.210299775585831,2.7324469093322743,31.237905409158316,5.321281752189613,71.24607889499644,16.399957731627985,II,I,I,II,II,I,IV,III,III,IV,IV,III
155,178,1.7332610082143582,0.33136370261601844,2.412273698696384,8.396642800443512,0.5186391098858435,3.4448975891896083,0.7975698486043983,6.295593742711526,0.9503108337339846,10.864152504516495,1.9639010555815417,26.294463639395644,33.05052810599404,I,I,I,I,I,II,I,I,I,I,I,II
155,179,1.854959553549262,0.3484748284545129,2.4837742649891754,8.64552198671265,0.5170115154964495,3.4340868040379915,0.7768560960467592,6.132090356496346,0.942760472987812,10.777835198958453,2.0627181122507876,27.617514765702097,46.29926936358125,III,III,III,III,III,IV,I,I,I,I,I,II
155,182,2.9898231112369698,0.6979198876866618,3.5706929184249665,12.428868665396509,1.3831698705683604,9.187271961826085,2.220140668253076,17.524613955067174,1.140050419683005,13.033295194171446,1.8595954957857086,24.897927524888495,93.81985611380505,III,III,IV,III,III,IV,I,I,II,I,I,II
157,179,2.3206092515597336,0.8540345437185508,1.5157754634495022,5.276111553651733,0.6587047812714442,4.3752398724599235,0.6204373798178368,4.897403898806271,0.4737335583766771,5.415821268172746,1.032536075522612,13.824516371143794,45.95408248872367,III,III,III,III,III,IV,I,I,I,I,I,II
157,182,1.980683853640588,0.7450468696229476,2.985544397077214,10.39208356857273,1.5344984229408136,10.192424398861082,1.9274817273854423,15.214519359466765,0.7052223380922874,8.062249485804543,1.1184438720550887,14.974726778049915,93.6433469938799,III,IV,IV,III,III,IV,I,II,II,I,I,II
158,182,2.2876084009713726,0.8431004613053289,2.8342571721798513,9.8654829641637,1.4429561966288482,9.584383877581168,1.9740910725490695,15.582428831317372,0.7447208909069964,8.51380521499748,0.7260901564793506,9.721544353880851,94.025414276489,III,IV,IV,III,III,IV,I,II,II,I,I,II
159,178,2.3206092515597336,0.8554012712662299,1.070738992313392,3.727028510828186,0.5431906916503706,3.607973769175393,0.3356060800057165,2.6490965537338407,0.21256118377792005,2.430043976274725,0.6963398808870345,9.323221058722524,32.82378329443434,III,III,III,III,III,IV,I,I,I,I,I,II
159,182,1.8671977145886576,0.6852100771121942,2.9675769711427398,10.329542548581202,1.3339910664892654,8.860617183229476,2.042425027905478,16.121820863888953,0.8046356138739668,9.19876287776704,0.9519048810001789,12.744953830787937,93.87864687742498,III,III,IV,III,III,IV,I,I,II,I,I,II
160,178,2.180415332800766,0.31732484928213545,0.9299754699627115,3.237058812468649,0.5058846073748594,3.3601798073758284,0.30543622339437815,2.4109516930257775,0.20038862762703233,2.290884764679277,0.5410016265589203,7.243413591523878,32.229878788585026,III,III,III,III,III,IV,I,I,I,I,I,II
160,179,2.6339356744328044,0.34626598754822413,1.0216079797876492,3.55601327204093,0.5111900581605763,3.3954195998883967,0.32625843634306123,2.57531120809335,0.20842321348034512,2.382737833088529,0.6748338644239482,9.03527927758762,45.568618598174965,III,III,III,III,III,IV,I,I,I,I,I,II
160,182,1.8099968362019647,0.5090914372410078,2.930230091788786,10.1995455230298,1.3360755584490989,8.874462767162967,2.0803758680468314,16.421384685343114,0.7802189609997139,8.919626587766606,0.7623262282527301,10.20670528852759,93.30795911289957,III,III,IV,III,III,IV,I,I,II,I,I,II
161,178,1.8558468027804462,0.3329295574841839,0.6981288067471774,2.4300468981292442,0.3693267219485284,2.453136891939807,0.2744753180453698,2.1665627127691005,0.16863769882770527,1.9279014960569882,0.362252737777464,4.850163614246075,32.60526588429315,III,III,III,III,III,IV,I,I,I,I,I,II
161,179,2.180415332800766,0.3136219490925357,0.7811553005387479,2.7190455352730316,0.4107804914053366,2.7284805514181927,0.30937480690006464,2.442040784115335,0.16010745010196645,1.8303819058680104,0.4561240889442219,6.106997212364568,45.99070049423255,III,III,III,III,III,IV,I,I,I,I,I,II
161,182,1.926854890688073,0.5871593307024674,2.8425852458638827,9.894471324803861,1.3269891090033867,8.814108877158958,2.00653260304776,15.838505081903978,0.7820745741341936,8.940840345798975,0.7264324513508992,9.7261273037338,93.86606808189667,III,III,IV,III,III,IV,I,I,II,I,I,II
162,178,1.8558468027804462,0.5844320628390733,2.2302678562303218,7.763116825506591,0.5180562284065546,3.4410259818146316,0.7109831687766907,5.612124375508976,0.5903969291508651,6.749541359315599,1.9209232440563362,25.71903826384602,32.824332456690485,III,III,III,III,III,IV,I,I,I,I,I,II
162,179,1.734210521442821,0.5154615386919381,2.3137546377874756,8.053717632402138,0.5173976357414175,3.436651486638423,0.6996977818245989,5.523043511175915,0.6414681061118486,7.333397751764755,2.0042679793610074,26.83493211490095,46.13759693511577,I,I,I,I,I,II,I,I,I,I,I,II
162,182,2.6844402678077857,0.8522586117059946,3.580300004130895,12.462309011352907,1.482058977046371,9.844111829876521,2.0587878688562435,16.25098045948159,0.9360770725044982,10.70142916471997,2.0930269856824757,28.023317068285298,93.79486586366002,III,IV,IV,III,III,IV,I,II,II,I,I,II
163,178,1.734210521442821,0.43718495202917196,0.7762527592110113,2.701980768382914,0.4107349390959333,2.72817798449284,0.286059857150873,2.2580049256767474,0.15422541410029694,1.7631372382384691,0.520336692562881,6.966732974633805,32.63676260145325,I,I,I,I,I,II,I,I,I,I,I,II
163,179,1.8558468027804462,0.3833521638544716,0.894312411693146,3.1129228317037922,0.4476023994633255,2.973058524580007,0.299193024122138,2.361671186319572,0.18664208256257567,2.133731382134265,0.6417811729890693,8.592740285794456,46.02905884688837,III,III,III,III,III,IV,I,I,I,I,I,II
163,182,2.2411634116884063,0.7074458491992687,2.881304098381396,10.029243914833053,1.401181791432273,9.306910495785516,2.0005567016303614,15.791334482819437,0.7773467350836933,8.886790699474705,0.8401253728175564,11.248349811362347,93.92273756497269,III,IV,IV,III,III,IV,I,II,II,I,I,II
164,166,1.3216372009101796,0.07490877746136305,1.9386382597180845,6.748012464308262,1.744847612279021,11.589602902037745,0.42288077693808857,3.3379967633718013,0.3535825147748415,4.0422293707320085,0.4038326495821568,5.406872658202479,3.3596499085466522,I,II,I,I,I,I,I,II,I,I,I,I
165,166,0.6608186004550898,0.037454388730681416,2.060128911804776,7.17089715177809,1.899599731988146,12.617495311125996,0.44733887105852144,3.5310559977105624,0.35693064966778326,4.080505950132549,0.2664917554390601,3.568029944113516,4.22795611749193,I,II,I,I,I,I,I,II,I,I,I,I
165,167,1.3216372009101796,0.07490877746136328,3.8857754590181925,13.525608039310542,1.4538380806076932,9.656663378239756,0.4074895735922076,3.2165067601492865,0.9951297450965372,11.37653168703719,3.428747371884121,45.90713612707107,10.085259822058756,I,II,I,I,I,I,I,II,I,I,I,I
167,193,2.6304008719012475,0.544675014141096,3.7749472403393347,13.139837152301034,0.6749936797518137,4.4834337707525735,0.39515828899100686,3.119170134008319,0.957126569366861,10.942071421903862,3.5570091716371115,47.62441980607484,11.272769239080024,III,III,III,III,IV,III,I,I,I,I,II,I
167,194,2.176143982681689,0.5429763267457993,3.8092739085802902,13.259321426371756,0.6467304861237407,4.295704373303973,0.3919973410390502,3.094219285901164,0.9328863376077599,10.664952015045223,3.6027691212383157,48.237094934238634,11.127410837409458,III,III,III,III,IV,III,I,I,I,I,II,I
167,195,1.8508265627117666,0.55704047025474,3.767478802381103,13.113841011876987,0.6732035715972793,4.471543538896936,0.4012833572652482,3.1675181772154053,0.9362567504291821,10.703483280390515,3.5551359996508904,47.59934010435461,11.068806431678219,III,III,III,III,IV,III,I,I,I,I,II,I
168,191,1.1574294192759367,1.615311761565531,2.3709970093578514,8.252966891466917,0.19833350343893122,1.3173680789377593,0.40128844060238184,3.167558302385015,0.6159681310144016,7.041876695194768,2.237480478060081,29.95738960830026,145.45933359308728,I,I,I,I,I,II,III,III,III,III,III,IV
169,191,0.9502429362526238,1.9271012078739835,2.366479519730551,8.23724241261709,0.16240215494337404,1.0787053682989076,0.41117396369256903,3.2455893831974514,0.6028891234597634,6.892354741285224,2.2414854675357363,30.011011989043162,146.78071819623932,I,I,I,I,I,II,III,III,III,III,III,IV
170,191,1.6277857748265594,1.615311761565531,2.43110827874067,8.462202210643813,0.1853302329379754,1.2309979337896566,0.418278041280957,3.301665207141213,0.5952482587721769,6.8050027757118725,2.306035978746509,30.875271960344747,146.87633809740402,I,I,I,I,I,II,III,III,III,III,III,IV
171,191,1.1574294192759367,2.433658361821605,2.424783355835162,8.440186417657056,0.1312196060628882,0.8715850693943055,0.40218432552753475,3.1746299432436196,0.6573654746265997,7.515139798507644,2.2920178193973175,30.68758430660528,147.26011727337578,I,I,I,I,I,II,III,III,III,III,III,IV
172,182,1.2379196391319045,2.3821973156003335,3.05228168482104,10.624382733861541,1.6464162168910552,10.935803236317957,2.090508635104177,16.50136737901465,0.7093153336426344,8.109041468259964,0.7983474386855954,10.688989467398061,93.83119633623822,I,II,II,I,I,II,III,IV,IV,III,III,IV
173,178,1.6341341218222587,2.098989332826583,0.7425092252651473,2.5845262682898373,0.4888404491355662,3.2469693330611724,0.2067902890700163,1.632292961175417,0.11884378411979248,1.35864703322185,0.44264606910287785,5.926541429400324,32.70751157394413,I,I,I,I,I,II,III,III,III,III,III,IV
173,182,1.6859681791394332,2.3828530771842096,2.909373996069899,10.126949620641945,1.4345639381137054,9.528640933064247,2.0832925036156023,16.444407060961566,0.7101040655260202,8.118058416359576,0.7496007402717939,10.036325075096109,93.97765180845322,I,II,II,I,I,II,III,IV,IV,III,III,IV
174,182,1.046787375851009,2.382123055859116,2.8311303504542105,9.854599122439993,1.2326638133953332,8.187582691134725,2.052111596061606,16.198281499880615,0.7679694964905412,8.779588143709926,0.7854453700876467,10.51624503475082,91.82340898862927,I,I,II,I,I,II,III,III,IV,III,III,IV
174,183,1.2379196391319045,2.3832837186056843,1.7171299436933354,5.9769862710563535,1.4875657957665063,9.8806891457239,0.6460453889288487,5.099539952726423,0.2360711931864261,2.698815328268093,0.35200174542971047,4.71291416128119,5.268872815117697,I,II,I,I,I,I,III,IV,III,III,III,III
175,183,1.6859681791394332,2.3828570365982227,1.7920677028842726,6.237829639092075,1.5252191337416154,10.130789631288797,0.6656816668063964,5.254538324784182,0.48893954574709736,5.589659300856104,0.32260516761253005,4.319326488246599,32.03233770298089,I,II,I,I,I,I,III,IV,III,III,III,III
176,178,1.3216372009101796,0.1705344734577519,1.09270878649689,3.803500975067126,0.47221809053020164,3.1365605304954167,0.5744350002363683,4.534285491622622,0.5904061086567433,6.749646301349549,0.4516732244463906,6.047405058080885,33.357007885747976,I,I,I,I,I,II,I,I,I,I,I,II
176,179,1.9824558013652696,0.25580171018662795,1.1430761196758166,3.978819599045375,0.45429775103681136,3.017530297060403,0.5700402067148437,4.4995953204193935,0.5930183352684559,6.77950982313483,0.5662868227688074,7.581954410811226,46.56635329319432,III,III,III,III,III,IV,I,I,I,I,I,II
176,182,1.4628390504825817,0.37262513223143895,3.115583130642098,10.84472241985915,1.3565795000389844,9.010653767042301,2.2049562474245645,17.40475618346015,0.9919737147540628,11.340451287096046,0.9535120563993896,12.766472132321802,94.17331394066498,I,I,II,I,I,II,I,I,II,I,I,II
177,179,1.3216372009101796,0.170534473457752,0.5539219250656465,1.9280915538828627,0.26993227757118776,1.7929404754186793,0.22825496945670362,1.8017237737471177,0.15580354922375814,1.7811788095279908,0.31394034326240505,4.2033140709363765,39.59328315991784,I,I,I,I,I,II,I,I,I,I,I,II
177,182,1.6051726730555205,0.3890857079754793,2.8547346185487745,9.936760863814145,1.3403858735545677,8.903092683095734,2.055793132454375,16.227341597273263,0.7439175781440306,8.50462157522838,0.7123727352143613,9.5378832505613,87.55215982691912,I,I,II,I,I,II,I,I,II,I,I,II
178,180,1.4628390504825817,0.38433939180003773,0.6355339139273551,2.2121665819677214,0.4628208355174864,3.0741422120129784,0.2745342392811553,2.1670278057812964,0.1823921151156987,2.085144864078188,0.17689704482516216,2.368455834295793,32.62036303030769,I,I,I,I,I,II,I,I,I,I,I,II
178,181,1.6051726730555205,0.3763978606725446,0.8341218381795783,2.90341147069182,0.490612880433877,3.2587421519446136,0.4709405111164477,3.7173548375255443,0.22573281443398158,2.5806248168806882,0.26712977651111175,3.5765723408053196,32.70972110865342,I,I,I,I,I,II,I,I,I,I,I,II
