加工顺序,xi_um,median_depth_um
116,-7.119064931,0.1344967268
116,-6.804810054,0.2108883662
116,-6.490555178,0.2630925237
116,-6.176300302,0.4786549123
116,-5.862045426,0.6803191825
116,-5.54779055,0.9749428784
116,-5.233535673,1.184146112
116,-4.919280797,1.497578484
116,-4.605025921,1.867343937
116,-4.290771045,2.296493311
116,-3.976516169,2.907568162
116,-3.662261292,3.686473514
116,-3.348006416,4.752321852
116,-3.03375154,5.668231469
116,-2.719496664,7.00202908
116,-2.405241788,8.334939908
116,-2.090986911,9.723870854
116,-1.776732035,11.12514658
116,-1.462477159,12.33583934
116,-1.148222283,13.31763264
116,-0.8339674067,13.93208416
116,-0.5197125305,14.55942156
116,-0.2054576543,15.03104496
116,0.1087972219,15.11432808
116,0.4230520981,15.08765392
116,0.7373069743,14.90263269
116,1.05156185,14.65014391
116,1.365816727,14.32276432
116,1.680071603,13.54873921
116,1.994326479,12.46527748
116,2.308581355,11.23135557
116,2.622836231,9.931284689
116,2.937091108,8.64219581
116,3.251345984,7.393570401
116,3.56560086,5.933646322
116,3.879855736,4.701632717
116,4.194110612,3.358094604
116,4.508365489,2.227616863
116,4.822620365,1.31698693
116,5.136875241,0.6900149414
116,5.451130117,0.3559132961
116,5.765384993,0.2338776791
116,6.07963987,0.2205960001
116,6.393894746,0.2217359097
116,6.708149622,0.2156949406
116,7.022404498,0.2143148504
116,7.336659374,0.2004047093
116,7.650914251,0.1908311657
116,7.965169127,0.1982796782
116,8.279424003,0.1694509176
116,8.593678879,0.1694509176
116,8.907933755,0.1694509176
