tag,target,canonical,differentiable,abs_error,passed,both_undefined
real_8,ilr_z1,1.7535050180301313,1.7535050180301317,4.440892098500626e-16,True,False
real_8,ilr_z2,-0.11120016116514486,-0.11120016116514497,1.1102230246251565e-16,True,False
real_8,ilr_z3,1.1746405611180333,1.1746405611180335,2.220446049250313e-16,True,False
real_8,ilr_z4,0.6565829832575614,0.6565829832575617,3.3306690738754696e-16,True,False
real_8,A2_8_16,0.2122197834193548,0.21221978341935482,2.7755575615628914e-17,True,False
real_8,entropy_8_16,0.9505772661012043,0.9505772661012045,2.220446049250313e-16,True,False
real_8,A2_16_32,0.1574855126624743,0.1574855126624742,8.326672684688674e-17,True,False
real_8,entropy_16_32,0.8371790564841007,0.837179056484101,2.220446049250313e-16,True,False
real_9,D,3.669000267982483,3.669000267982483,0.0,True,False
real_9,A_med,0.839902858973966,0.8399028589739661,1.1102230246251565e-16,True,False
real_9,ilr_z1,0.7037059434647864,0.7037059434647867,2.220446049250313e-16,True,False
real_9,ilr_z2,-0.7833634154851993,-0.783363415485199,2.220446049250313e-16,True,False
real_9,ilr_z3,0.9997244150802573,0.9997244150802573,0.0,True,False
real_9,ilr_z4,0.2369431581090661,0.23694315810906633,2.220446049250313e-16,True,False
real_9,A2_8_16,0.4145163931252033,0.4145163931252033,0.0,True,False
real_9,entropy_8_16,0.866742743252832,0.8667427432528321,1.1102230246251565e-16,True,False
real_9,A2_16_32,0.41750478219271714,0.41750478219271714,0.0,True,False
real_9,entropy_16_32,0.7623947258572057,0.762394725857206,3.3306690738754696e-16,True,False
real_10,D,46.23984718322754,46.23984718322754,0.0,True,False
real_10,A_med,2.2115242724700535,2.2115242724700535,0.0,True,False
real_10,ilr_z1,-1.0693823617288014,-1.0693823617288016,2.220446049250313e-16,True,False
real_10,ilr_z2,-0.47915754639556263,-0.4791575463955622,4.440892098500626e-16,True,False
real_10,ilr_z3,-0.7846029821962841,-0.7846029821962842,1.1102230246251565e-16,True,False
real_10,ilr_z4,0.659679389227135,0.6596793892271348,2.220446049250313e-16,True,False
real_10,A2_8_16,0.48339627495840126,0.48339627495840143,1.6653345369377348e-16,True,False
real_10,entropy_8_16,0.8710710101023688,0.8710710101023688,0.0,True,False
real_10,A2_16_32,0.5169843612886968,0.5169843612886968,0.0,True,False
real_10,entropy_16_32,0.6522315112686391,0.6522315112686394,3.3306690738754696e-16,True,False
real_11,D,17.736404418945312,17.736404418945312,0.0,True,False
real_11,A_med,0.730294028634613,0.730294028634613,0.0,True,False
real_11,ilr_z1,-0.6477430447006476,-0.6477430447006469,6.661338147750939e-16,True,False
real_11,ilr_z2,-1.0402091290257125,-1.040209129025713,4.440892098500626e-16,True,False
