dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
177,500:20:2:15#L2,L3a,0.8,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.9,16,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.5,16,False,16,-4.808000044494332,-4.808000044494332,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.45,16,False,16,-3.1885463153082867,-3.1885463153082867,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.4,16,False,16,-1.5690925861222436,-1.5690925861222436,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.35,16,True,0,0.05036114306380313,0.05036114306380313,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.3,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.25,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.19999999999999996,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.14999999999999997,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.09999999999999998,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.04999999999999999,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.0,16,True,0,0.28229092107739745,0.28229092107739745,"[0.125, 0.0, 0.875, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.050000000000000044,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.625, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.10000000000000009,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.625, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.15000000000000002,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0625, 0.5625, 0.375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.20000000000000007,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.1875, 0.8125, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.25,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
