session_id,measurement_id,cag_data_name,width_px,height_px,dx_um,dy_um,fov_width_um,fov_height_um,valid_pixels,invalid_pixels,valid_fraction,invalid_component_count,invalid_component_max_area_um2,q01,q05,q50,q95,q99,selected_valid_pixels,selected_valid_fraction,q50_minus_q05,negative_tail_amplitude,robust_range_q99_q01,iqr_proxy_q95_q05,median_absolute_deviation,edge_energy,candidate_modified_fraction,status
zro2_120_formal,52,52,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,7.017,9.385,41.959,46.78,47.686,3145728,1.0,32.574000000000005,34.942,40.669,37.395,2.584000000000003,0.03399999999999892,0.09583791097005208,PASS
zro2_120_formal,53,53,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,5.55,9.784,37.897,42.751,43.601,3145728,1.0,28.113,32.347,38.051,32.967,2.4720000000000013,0.03399999999999892,0.09322929382324219,PASS
zro2_120_formal,54,54,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.908,6.763,47.492,52.746,53.513,3145728,1.0,40.729,42.583999999999996,48.605,45.983000000000004,2.700000000000003,0.03100000000000591,0.10436089833577473,PASS
zro2_120_formal,55,55,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,6.659,9.082,35.181,40.229,40.611,3145728,1.0,26.098999999999997,28.522,33.952,31.147,2.683,0.034000000000000696,0.10098520914713542,PASS
zro2_120_formal,56,56,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.446,6.042,47.001,50.616,50.814,3145728,1.0,40.958999999999996,42.555,46.368,44.574,2.6230000000000047,0.027999999999998693,0.10725943247477214,PASS
zro2_120_formal,57,57,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,5.206,7.241,52.558,54.34,54.497,3145728,1.0,45.317,47.352,49.291,47.099000000000004,1.3329999999999984,0.016999999999995907,0.12549559275309244,PASS
zro2_120_formal,58,58,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,4.656,6.812,49.442,54.105,54.94,3145728,1.0,42.63,44.786,50.284,47.293,2.4620000000000033,0.036999999999999034,0.10702355702718098,PASS
zro2_120_formal,59,59,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,3.56,6.086,57.51,62.241,63.211,3145728,1.0,51.424,53.949999999999996,59.650999999999996,56.155,2.530000000000001,0.03999999999999915,0.10820515950520833,PASS
zro2_120_formal,60,60,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,12.36,13.371,17.259,21.566,22.389,3145728,1.0,3.888,4.899000000000001,10.029,8.194999999999999,2.154,0.0400000000000027,4.3233235677083336e-05,PASS
zro2_120_formal,61,61,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,8.131,9.78,55.975,60.393,61.275,3145728,1.0,46.195,47.844,53.144,50.613,2.4720000000000013,0.03900000000000148,0.10824267069498698,PASS
