加工顺序,xi_um,median_depth_um
104,-8.505146483,0.05602351187
104,-8.188338316,0.07544696744
104,-7.871530149,0.05787946153
104,-7.554721981,0.05432524786
104,-7.237913814,0.05761092223
104,-6.921105647,0.07778750671
104,-6.60429748,0.09572432592
104,-6.287489312,0.0876228272
104,-5.970681145,0.08752042915
104,-5.653872978,0.06952801465
104,-5.337064811,0.08764758476
104,-5.020256643,0.1304722365
104,-4.703448476,0.2370549047
104,-4.386640309,0.5452013762
104,-4.069832142,0.9226405678
104,-3.753023974,1.396917786
104,-3.436215807,1.912987131
104,-3.11940764,2.708683214
104,-2.802599473,3.585826711
104,-2.485791305,4.566314869
104,-2.168983138,5.675689889
104,-1.852174971,6.746083089
104,-1.535366804,7.768052607
104,-1.218558636,8.724147134
104,-0.9017504692,9.516662688
104,-0.584942302,10.16859787
104,-0.2681341347,10.48675844
104,0.04867403253,10.72699185
104,0.3654821998,10.87012265
104,0.682290367,10.77545007
104,0.9990985343,10.62325732
104,1.315906702,10.36489023
104,1.632714869,10.05068345
104,1.949523036,8.797824399
104,2.266331203,7.109336024
104,2.58313937,5.143380763
104,2.899947538,3.41931453
104,3.216755705,2.029044212
104,3.533563872,1.190772749
104,3.850372039,0.6451077387
104,4.167180207,0.2396876663
104,4.483988374,0.1280155897
104,4.800796541,0.1227369698
104,5.117604708,0.1007089123
104,5.434412876,0.07371486194
104,5.751221043,0.1010488234
104,6.06802921,0.1061647792
104,6.384837377,0.1076283571
104,6.701645545,0.07087827435
104,7.018453712,0.09236565596
104,7.335261879,0.08556699494
104,7.652070046,0.1015470966
104,7.968878214,0.08617888553
104,8.285686381,0.07723750443
104,8.602494548,0.08600216699
104,8.919302715,0.08661275866
104,9.236110883,0.08661275866
104,9.55291905,0.08661275866
116,-10.86110815,0.0118126739
116,-10.54776483,0.0118126739
116,-10.23442151,0.0118126739
116,-9.921078198,0.01857267889
116,-9.607734882,0.0106663534
116,-9.294391567,0.02507178064
116,-8.981048251,0.04122477181
116,-8.667704935,0.05424784491
116,-8.354361619,0.07258953613
116,-8.041018303,0.07397873251
116,-7.727674988,0.05042633209
116,-7.414331672,0.07412676965
116,-7.100988356,0.1319441364
116,-6.78764504,0.1759647414
