dataset_index,band,orientation_bin,orientation_center_deg,power_fraction
36,16_32,15,77.5,0.011877178106038515
36,16_32,16,82.49999999999999,0.0
36,16_32,17,87.50000000000001,0.0
36,16_32,18,92.5,0.02736291958226249
36,16_32,19,97.5,0.0
36,16_32,20,102.5,0.004741379799147194
36,16_32,21,107.5,0.01595527080346111
36,16_32,22,112.5,0.0
36,16_32,23,117.5,0.006143226414408625
36,16_32,24,122.49999999999999,0.009202068504909481
36,16_32,25,127.5,0.0013018783691951593
36,16_32,26,132.5,0.0
36,16_32,27,137.5,0.002453194577149314
36,16_32,28,142.5,0.0008006709028866516
36,16_32,29,147.5,0.0055364536898887175
36,16_32,30,152.5,0.010982732902268756
36,16_32,31,157.5,0.0
36,16_32,32,162.5,0.0162245171437385
36,16_32,33,167.5,0.10018924158970274
36,16_32,34,172.5,0.0
36,16_32,35,177.5,0.0
36,32_64,0,2.5,0.18372694440020693
36,32_64,1,7.499999999999999,0.0
36,32_64,2,12.499999999999998,0.0
36,32_64,3,17.5,0.0
36,32_64,4,22.5,0.0
36,32_64,5,27.5,0.008126486109897609
36,32_64,6,32.5,0.0
36,32_64,7,37.49999999999999,0.0
36,32_64,8,42.5,0.0
36,32_64,9,47.5,0.07354865165468609
36,32_64,10,52.5,0.0
36,32_64,11,57.49999999999999,0.0
36,32_64,12,62.50000000000001,0.08482773082711784
36,32_64,13,67.5,0.0
36,32_64,14,72.5,0.0
36,32_64,15,77.5,0.0
36,32_64,16,82.49999999999999,0.0
36,32_64,17,87.50000000000001,0.0
36,32_64,18,92.5,0.27885563446450506
36,32_64,19,97.5,0.0
36,32_64,20,102.5,0.0
36,32_64,21,107.5,0.0
36,32_64,22,112.5,0.0
36,32_64,23,117.5,0.10121536767161464
36,32_64,24,122.49999999999999,0.0
36,32_64,25,127.5,0.0
36,32_64,26,132.5,0.0
36,32_64,27,137.5,0.2176489171255644
36,32_64,28,142.5,0.0
36,32_64,29,147.5,0.0
36,32_64,30,152.5,0.05205026774640742
36,32_64,31,157.5,0.0
36,32_64,32,162.5,0.0
36,32_64,33,167.5,0.0
36,32_64,34,172.5,0.0
36,32_64,35,177.5,0.0
36,64_inf,0,2.5,0.9505375500986826
36,64_inf,1,7.499999999999999,0.0
36,64_inf,2,12.499999999999998,0.0
36,64_inf,3,17.5,0.0
36,64_inf,4,22.5,0.0
36,64_inf,5,27.5,0.0
36,64_inf,6,32.5,0.0
36,64_inf,7,37.49999999999999,0.0
36,64_inf,8,42.5,0.0
36,64_inf,9,47.5,0.0
36,64_inf,10,52.5,0.0
36,64_inf,11,57.49999999999999,0.0
36,64_inf,12,62.50000000000001,0.0
36,64_inf,13,67.5,0.0
36,64_inf,14,72.5,0.0
36,64_inf,15,77.5,0.0
36,64_inf,16,82.49999999999999,0.0
36,64_inf,17,87.50000000000001,0.0
36,64_inf,18,92.5,0.04946244990131745
36,64_inf,19,97.5,0.0
36,64_inf,20,102.5,0.0
36,64_inf,21,107.5,0.0
36,64_inf,22,112.5,0.0
36,64_inf,23,117.5,0.0
36,64_inf,24,122.49999999999999,0.0
36,64_inf,25,127.5,0.0
36,64_inf,26,132.5,0.0
36,64_inf,27,137.5,0.0
36,64_inf,28,142.5,0.0
36,64_inf,29,147.5,0.0
36,64_inf,30,152.5,0.0
36,64_inf,31,157.5,0.0
36,64_inf,32,162.5,0.0
36,64_inf,33,167.5,0.0
36,64_inf,34,172.5,0.0
36,64_inf,35,177.5,0.0
37,8_16,0,2.5,0.06698863146266246
37,8_16,1,7.499999999999999,0.025744685839825435
37,8_16,2,12.499999999999998,0.019565958017109215
37,8_16,3,17.5,0.002276096336834733
37,8_16,4,22.5,0.006317475519321858
37,8_16,5,27.5,0.004321037666377016
37,8_16,6,32.5,0.0049069879814733946
37,8_16,7,37.49999999999999,0.006904033660650326
37,8_16,8,42.5,0.0032247971569340527
37,8_16,9,47.5,0.012219609057451
37,8_16,10,52.5,0.006122598242372718
37,8_16,11,57.49999999999999,0.006184551919330775
37,8_16,12,62.50000000000001,0.011374664018358877
37,8_16,13,67.5,0.024137189981498018
37,8_16,14,72.5,0.01927655369341243
37,8_16,15,77.5,0.030872683308509615
37,8_16,16,82.49999999999999,0.02819273656686876
37,8_16,17,87.50000000000001,0.0
37,8_16,18,92.5,0.03891566630302861
37,8_16,19,97.5,0.03355935077463889
37,8_16,20,102.5,0.026761804419296084
37,8_16,21,107.5,0.023637225996033195
37,8_16,22,112.5,0.035418751926192205
37,8_16,23,117.5,0.04129139579109226
37,8_16,24,122.49999999999999,0.05606919506501494
37,8_16,25,127.5,0.03176206229993838
37,8_16,26,132.5,0.0030077978258005447
37,8_16,27,137.5,0.030387510509735153
37,8_16,28,142.5,0.013384489099044923
37,8_16,29,147.5,0.05240124906232751
37,8_16,30,152.5,0.011143094680536588
37,8_16,31,157.5,0.09736312850867383
37,8_16,32,162.5,0.036416725284291865
37,8_16,33,167.5,0.11357453145310986
37,8_16,34,172.5,0.07627573057225448
37,8_16,35,177.5,0.0
37,16_32,0,2.5,0.0893951786977377
37,16_32,1,7.499999999999999,0.0
37,16_32,2,12.499999999999998,0.0036122535649825505
37,16_32,3,17.5,0.023124444337001664
37,16_32,4,22.5,0.0
37,16_32,5,27.5,2.080074608935538e-05
37,16_32,6,32.5,0.00822948603404773
37,16_32,7,37.49999999999999,0.0008437037371294274
37,16_32,8,42.5,0.0
37,16_32,9,47.5,0.03750773407913916
37,16_32,10,52.5,0.00021916984660827376
37,16_32,11,57.49999999999999,0.009628483914294071
37,16_32,12,62.50000000000001,0.0036713372905648827
37,16_32,13,67.5,0.0
37,16_32,14,72.5,0.015592722508486003
37,16_32,15,77.5,0.010346366685075138
37,16_32,16,82.49999999999999,0.0
37,16_32,17,87.50000000000001,0.0
37,16_32,18,92.5,0.04208917986910508
37,16_32,19,97.5,0.0
37,16_32,20,102.5,0.006005638129478895
37,16_32,21,107.5,0.05110751770448587
37,16_32,22,112.5,0.0
37,16_32,23,117.5,0.007580454772949598
37,16_32,24,122.49999999999999,0.06834766406512177
37,16_32,25,127.5,0.006991557106444551
37,16_32,26,132.5,0.0
37,16_32,27,137.5,0.286004715191391
37,16_32,28,142.5,0.03637944241541688
37,16_32,29,147.5,0.09723566531727074
37,16_32,30,152.5,0.06289462138089126
37,16_32,31,157.5,0.0
37,16_32,32,162.5,0.0797683246086379
37,16_32,33,167.5,0.053403537997650505
37,16_32,34,172.5,0.0
37,16_32,35,177.5,0.0
37,32_64,0,2.5,0.1241183322591357
37,32_64,1,7.499999999999999,0.0
37,32_64,2,12.499999999999998,0.0
37,32_64,3,17.5,0.0
37,32_64,4,22.5,0.0
37,32_64,5,27.5,0.05409666858121676
37,32_64,6,32.5,0.0
37,32_64,7,37.49999999999999,0.0
37,32_64,8,42.5,0.0
37,32_64,9,47.5,0.19306320072787103
37,32_64,10,52.5,0.0
37,32_64,11,57.49999999999999,0.0
37,32_64,12,62.50000000000001,0.03844183154059273
37,32_64,13,67.5,0.0
37,32_64,14,72.5,0.0
37,32_64,15,77.5,0.0
37,32_64,16,82.49999999999999,0.0
37,32_64,17,87.50000000000001,0.0
37,32_64,18,92.5,0.09557509461299649
37,32_64,19,97.5,0.0
37,32_64,20,102.5,0.0
37,32_64,21,107.5,0.0
37,32_64,22,112.5,0.0
37,32_64,23,117.5,0.14063696098005765
37,32_64,24,122.49999999999999,0.0
37,32_64,25,127.5,0.0
37,32_64,26,132.5,0.0
37,32_64,27,137.5,0.21268833810689006
37,32_64,28,142.5,0.0
37,32_64,29,147.5,0.0
37,32_64,30,152.5,0.1413795731912396
37,32_64,31,157.5,0.0
37,32_64,32,162.5,0.0
37,32_64,33,167.5,0.0
37,32_64,34,172.5,0.0
37,32_64,35,177.5,0.0
37,64_inf,0,2.5,0.5712786566262545
37,64_inf,1,7.499999999999999,0.0
37,64_inf,2,12.499999999999998,0.0
37,64_inf,3,17.5,0.0
37,64_inf,4,22.5,0.0
37,64_inf,5,27.5,0.0
37,64_inf,6,32.5,0.0
37,64_inf,7,37.49999999999999,0.0
37,64_inf,8,42.5,0.0
37,64_inf,9,47.5,0.0
37,64_inf,10,52.5,0.0
37,64_inf,11,57.49999999999999,0.0
37,64_inf,12,62.50000000000001,0.0
37,64_inf,13,67.5,0.0
37,64_inf,14,72.5,0.0
37,64_inf,15,77.5,0.0
37,64_inf,16,82.49999999999999,0.0
37,64_inf,17,87.50000000000001,0.0
37,64_inf,18,92.5,0.4287213433737455
37,64_inf,19,97.5,0.0
37,64_inf,20,102.5,0.0
37,64_inf,21,107.5,0.0
37,64_inf,22,112.5,0.0
37,64_inf,23,117.5,0.0
37,64_inf,24,122.49999999999999,0.0
37,64_inf,25,127.5,0.0
37,64_inf,26,132.5,0.0
37,64_inf,27,137.5,0.0
37,64_inf,28,142.5,0.0
37,64_inf,29,147.5,0.0
37,64_inf,30,152.5,0.0
37,64_inf,31,157.5,0.0
37,64_inf,32,162.5,0.0
37,64_inf,33,167.5,0.0
37,64_inf,34,172.5,0.0
37,64_inf,35,177.5,0.0
38,8_16,0,2.5,0.031122477592902657
38,8_16,1,7.499999999999999,0.015000169368630559
38,8_16,2,12.499999999999998,0.029363145540646708
38,8_16,3,17.5,0.021710234698143503
38,8_16,4,22.5,0.022734819897003516
38,8_16,5,27.5,0.015326039191704567
38,8_16,6,32.5,0.00592557514772168
38,8_16,7,37.49999999999999,0.013085004722191085
38,8_16,8,42.5,0.0008119763970213462
38,8_16,9,47.5,0.027744104156066093
38,8_16,10,52.5,0.027570263066526206
38,8_16,11,57.49999999999999,0.050367374603812104
38,8_16,12,62.50000000000001,0.06616699243881524
38,8_16,13,67.5,0.05155045223528132
38,8_16,14,72.5,0.022883233858963608
38,8_16,15,77.5,0.04213040253930798
38,8_16,16,82.49999999999999,0.011837090005935828
38,8_16,17,87.50000000000001,0.0
38,8_16,18,92.5,0.015455245865621149
38,8_16,19,97.5,0.019764002501488184
38,8_16,20,102.5,0.010916406979883822
38,8_16,21,107.5,0.02453155333504928
38,8_16,22,112.5,0.03848782732464032
38,8_16,23,117.5,0.048164720681579634
38,8_16,24,122.49999999999999,0.03561283032190112
38,8_16,25,127.5,0.03528435935074533
38,8_16,26,132.5,0.0038477477601229562
38,8_16,27,137.5,0.038790587726068776
38,8_16,28,142.5,0.043273175576638956
38,8_16,29,147.5,0.027159810638894253
38,8_16,30,152.5,0.028930202236916412
38,8_16,31,157.5,0.06560976404032659
38,8_16,32,162.5,0.031566438037357106
38,8_16,33,167.5,0.03216998252801022
38,8_16,34,172.5,0.0451059896340819
38,8_16,35,177.5,0.0
38,16_32,0,2.5,0.053824983589720224
38,16_32,1,7.499999999999999,0.0
38,16_32,2,12.499999999999998,0.013021813930831473
38,16_32,3,17.5,0.02705922315500269
38,16_32,4,22.5,0.0
38,16_32,5,27.5,0.014414827305167043
38,16_32,6,32.5,0.030964333330967545
38,16_32,7,37.49999999999999,0.001944651540045067
38,16_32,8,42.5,0.0
38,16_32,9,47.5,0.0325694610710815
38,16_32,10,52.5,0.011677292127857628
38,16_32,11,57.49999999999999,0.017683647423575338
38,16_32,12,62.50000000000001,0.00632197015719524
38,16_32,13,67.5,0.0
38,16_32,14,72.5,0.186674276692895
38,16_32,15,77.5,0.014788463754039255
38,16_32,16,82.49999999999999,0.0
38,16_32,17,87.50000000000001,0.0
38,16_32,18,92.5,0.29671298012960723
38,16_32,19,97.5,0.0
38,16_32,20,102.5,0.010930716240547323
38,16_32,21,107.5,0.022007320288477954
38,16_32,22,112.5,0.0
38,16_32,23,117.5,0.0009087466662045842
38,16_32,24,122.49999999999999,0.009741140213506427
38,16_32,25,127.5,0.003892578657234386
38,16_32,26,132.5,0.0
38,16_32,27,137.5,0.03940504549038093
38,16_32,28,142.5,0.011797922326745555
38,16_32,29,147.5,0.02889061722337917
38,16_32,30,152.5,0.04706692336400128
38,16_32,31,157.5,0.0
38,16_32,32,162.5,0.06639373340216922
38,16_32,33,167.5,0.051307331919367975
38,16_32,34,172.5,0.0
38,16_32,35,177.5,0.0
38,32_64,0,2.5,0.041814685950732594
38,32_64,1,7.499999999999999,0.0
38,32_64,2,12.499999999999998,0.0
38,32_64,3,17.5,0.0
38,32_64,4,22.5,0.0
38,32_64,5,27.5,0.03326159594120186
38,32_64,6,32.5,0.0
38,32_64,7,37.49999999999999,0.0
38,32_64,8,42.5,0.0
38,32_64,9,47.5,0.07524709322200769
38,32_64,10,52.5,0.0
38,32_64,11,57.49999999999999,0.0
38,32_64,12,62.50000000000001,0.23870296158398932
38,32_64,13,67.5,0.0
38,32_64,14,72.5,0.0
38,32_64,15,77.5,0.0
38,32_64,16,82.49999999999999,0.0
38,32_64,17,87.50000000000001,0.0
38,32_64,18,92.5,0.40585434778730695
38,32_64,19,97.5,0.0
38,32_64,20,102.5,0.0
38,32_64,21,107.5,0.0
38,32_64,22,112.5,0.0
38,32_64,23,117.5,0.028769416266482294
38,32_64,24,122.49999999999999,0.0
38,32_64,25,127.5,0.0
38,32_64,26,132.5,0.0
38,32_64,27,137.5,0.12431673085494596
38,32_64,28,142.5,0.0
38,32_64,29,147.5,0.0
38,32_64,30,152.5,0.05203316839333327
38,32_64,31,157.5,0.0
38,32_64,32,162.5,0.0
38,32_64,33,167.5,0.0
38,32_64,34,172.5,0.0
38,32_64,35,177.5,0.0
38,64_inf,0,2.5,0.2969509709590021
38,64_inf,1,7.499999999999999,0.0
38,64_inf,2,12.499999999999998,0.0
38,64_inf,3,17.5,0.0
38,64_inf,4,22.5,0.0
38,64_inf,5,27.5,0.0
38,64_inf,6,32.5,0.0
38,64_inf,7,37.49999999999999,0.0
38,64_inf,8,42.5,0.0
38,64_inf,9,47.5,0.0
38,64_inf,10,52.5,0.0
38,64_inf,11,57.49999999999999,0.0
38,64_inf,12,62.50000000000001,0.0
38,64_inf,13,67.5,0.0
38,64_inf,14,72.5,0.0
38,64_inf,15,77.5,0.0
38,64_inf,16,82.49999999999999,0.0
38,64_inf,17,87.50000000000001,0.0
38,64_inf,18,92.5,0.703049029040998
38,64_inf,19,97.5,0.0
38,64_inf,20,102.5,0.0
38,64_inf,21,107.5,0.0
38,64_inf,22,112.5,0.0
38,64_inf,23,117.5,0.0
38,64_inf,24,122.49999999999999,0.0
38,64_inf,25,127.5,0.0
38,64_inf,26,132.5,0.0
38,64_inf,27,137.5,0.0
38,64_inf,28,142.5,0.0
38,64_inf,29,147.5,0.0
38,64_inf,30,152.5,0.0
38,64_inf,31,157.5,0.0
38,64_inf,32,162.5,0.0
38,64_inf,33,167.5,0.0
38,64_inf,34,172.5,0.0
38,64_inf,35,177.5,0.0
39,8_16,0,2.5,0.008817148123351156
39,8_16,1,7.499999999999999,0.029019191363263676
39,8_16,2,12.499999999999998,0.062516048663694
39,8_16,3,17.5,0.05600590388177622
39,8_16,4,22.5,0.04783506164392977
39,8_16,5,27.5,0.010866889988725526
39,8_16,6,32.5,0.04798049862945733
39,8_16,7,37.49999999999999,0.09401674831614756
39,8_16,8,42.5,0.0003246831669474267
39,8_16,9,47.5,0.13373885804910127
39,8_16,10,52.5,0.041105534040542326
39,8_16,11,57.49999999999999,0.0411083859804875
39,8_16,12,62.50000000000001,0.04684713669639761
39,8_16,13,67.5,0.030897864226114697
39,8_16,14,72.5,0.04116989261549837
39,8_16,15,77.5,0.013389308620871763
39,8_16,16,82.49999999999999,0.025300694734297944
39,8_16,17,87.50000000000001,0.0
39,8_16,18,92.5,0.029534690108902473
39,8_16,19,97.5,0.024497715101998656
39,8_16,20,102.5,0.01289985692902617
39,8_16,21,107.5,0.009712120596960742
39,8_16,22,112.5,0.0020459157505100054
39,8_16,23,117.5,0.013529973889459408
39,8_16,24,122.49999999999999,0.005991782708380162
39,8_16,25,127.5,0.004519230621763741
39,8_16,26,132.5,0.002725226125229172
39,8_16,27,137.5,0.04660988516923153
39,8_16,28,142.5,0.025911304781996176
39,8_16,29,147.5,0.021248346413072595
39,8_16,30,152.5,0.009386845666767951
39,8_16,31,157.5,0.034228841701477684
39,8_16,32,162.5,0.005777577423539236
39,8_16,33,167.5,0.01312773305906875
39,8_16,34,172.5,0.007313105212011431
39,8_16,35,177.5,0.0
39,16_32,0,2.5,0.12877418798167645
39,16_32,1,7.499999999999999,0.0
39,16_32,2,12.499999999999998,0.048837374338470824
39,16_32,3,17.5,0.018467671654003655
39,16_32,4,22.5,0.0
39,16_32,5,27.5,0.012309846811599337
39,16_32,6,32.5,0.015508133492304453
39,16_32,7,37.49999999999999,0.038930937363573635
39,16_32,8,42.5,0.0
39,16_32,9,47.5,0.18314388723019454
39,16_32,10,52.5,0.029616441116370008
39,16_32,11,57.49999999999999,0.03590395489581638
39,16_32,12,62.50000000000001,0.01317644106239165
39,16_32,13,67.5,0.0
39,16_32,14,72.5,0.009777182504879469
39,16_32,15,77.5,0.022498592033915375
39,16_32,16,82.49999999999999,0.0
39,16_32,17,87.50000000000001,0.0
39,16_32,18,92.5,0.026600890188667327
39,16_32,19,97.5,0.0
39,16_32,20,102.5,0.003315817460893153
39,16_32,21,107.5,0.011682146979776835
39,16_32,22,112.5,0.0
39,16_32,23,117.5,0.01748920427159846
39,16_32,24,122.49999999999999,0.0014890059361344359
39,16_32,25,127.5,0.008927772534402077
39,16_32,26,132.5,0.0
39,16_32,27,137.5,0.029131177036184383
39,16_32,28,142.5,0.023447450858344328
39,16_32,29,147.5,0.11958987861474182
39,16_32,30,152.5,0.09938784366355978
39,16_32,31,157.5,0.0
39,16_32,32,162.5,0.06445139047315482
39,16_32,33,167.5,0.037542771497346805
39,16_32,34,172.5,0.0
39,16_32,35,177.5,0.0
39,32_64,0,2.5,0.14690306861044095
39,32_64,1,7.499999999999999,0.0
39,32_64,2,12.499999999999998,0.0
39,32_64,3,17.5,0.0
39,32_64,4,22.5,0.0
39,32_64,5,27.5,0.15122150165725762
39,32_64,6,32.5,0.0
39,32_64,7,37.49999999999999,0.0
39,32_64,8,42.5,0.0
39,32_64,9,47.5,0.22398055555052265
39,32_64,10,52.5,0.0
39,32_64,11,57.49999999999999,0.0
39,32_64,12,62.50000000000001,0.23881643161237784
39,32_64,13,67.5,0.0
39,32_64,14,72.5,0.0
39,32_64,15,77.5,0.0
39,32_64,16,82.49999999999999,0.0
39,32_64,17,87.50000000000001,0.0
39,32_64,18,92.5,0.04770368949714839
39,32_64,19,97.5,0.0
39,32_64,20,102.5,0.0
39,32_64,21,107.5,0.0
39,32_64,22,112.5,0.0
39,32_64,23,117.5,0.12056460899457119
39,32_64,24,122.49999999999999,0.0
39,32_64,25,127.5,0.0
39,32_64,26,132.5,0.0
39,32_64,27,137.5,0.012690064352396908
39,32_64,28,142.5,0.0
39,32_64,29,147.5,0.0
39,32_64,30,152.5,0.05812007972528447
39,32_64,31,157.5,0.0
39,32_64,32,162.5,0.0
39,32_64,33,167.5,0.0
39,32_64,34,172.5,0.0
39,32_64,35,177.5,0.0
39,64_inf,0,2.5,0.8210195390701779
39,64_inf,1,7.499999999999999,0.0
39,64_inf,2,12.499999999999998,0.0
39,64_inf,3,17.5,0.0
39,64_inf,4,22.5,0.0
39,64_inf,5,27.5,0.0
39,64_inf,6,32.5,0.0
39,64_inf,7,37.49999999999999,0.0
39,64_inf,8,42.5,0.0
39,64_inf,9,47.5,0.0
39,64_inf,10,52.5,0.0
39,64_inf,11,57.49999999999999,0.0
39,64_inf,12,62.50000000000001,0.0
39,64_inf,13,67.5,0.0
39,64_inf,14,72.5,0.0
39,64_inf,15,77.5,0.0
39,64_inf,16,82.49999999999999,0.0
39,64_inf,17,87.50000000000001,0.0
39,64_inf,18,92.5,0.17898046092982214
39,64_inf,19,97.5,0.0
39,64_inf,20,102.5,0.0
39,64_inf,21,107.5,0.0
39,64_inf,22,112.5,0.0
39,64_inf,23,117.5,0.0
39,64_inf,24,122.49999999999999,0.0
39,64_inf,25,127.5,0.0
39,64_inf,26,132.5,0.0
39,64_inf,27,137.5,0.0
39,64_inf,28,142.5,0.0
39,64_inf,29,147.5,0.0
39,64_inf,30,152.5,0.0
39,64_inf,31,157.5,0.0
39,64_inf,32,162.5,0.0
39,64_inf,33,167.5,0.0
39,64_inf,34,172.5,0.0
39,64_inf,35,177.5,0.0
40,8_16,0,2.5,0.10675778492866002
40,8_16,1,7.499999999999999,0.028181637780829803
40,8_16,2,12.499999999999998,0.12744563935924236
40,8_16,3,17.5,0.005381535470488134
40,8_16,4,22.5,0.04017270502419592
40,8_16,5,27.5,0.014124885567314746
40,8_16,6,32.5,0.021227058491731704
40,8_16,7,37.49999999999999,0.0027141361265841657
40,8_16,8,42.5,0.003938250386781372
40,8_16,9,47.5,0.018068433616561342
40,8_16,10,52.5,0.010964690273824433
40,8_16,11,57.49999999999999,0.005679869651808949
40,8_16,12,62.50000000000001,0.01077460900105842
40,8_16,13,67.5,0.005158779752287481
40,8_16,14,72.5,0.015659818558944372
40,8_16,15,77.5,0.003365457713775923
40,8_16,16,82.49999999999999,0.009723462519460178
40,8_16,17,87.50000000000001,0.0
40,8_16,18,92.5,0.01389899474184235
40,8_16,19,97.5,0.02078840054136381
40,8_16,20,102.5,0.013921322991243943
40,8_16,21,107.5,0.013474359780815058
40,8_16,22,112.5,0.015577821470562497
40,8_16,23,117.5,0.0014356832120739457
40,8_16,24,122.49999999999999,0.010132200285501809
40,8_16,25,127.5,0.007156664005613157
40,8_16,26,132.5,0.0033043271276941306
40,8_16,27,137.5,0.018284089254856237
40,8_16,28,142.5,0.013202313787031492
40,8_16,29,147.5,0.021062619195736956
40,8_16,30,152.5,0.006446999549230701
40,8_16,31,157.5,0.04476298693390358
40,8_16,32,162.5,0.009304082921903814
40,8_16,33,167.5,0.3268387869768134
40,8_16,34,172.5,0.031069593000263816
40,8_16,35,177.5,0.0
40,16_32,0,2.5,0.5184581073877171
40,16_32,1,7.499999999999999,0.0
40,16_32,2,12.499999999999998,0.06672803419964439
40,16_32,3,17.5,0.05138151429389498
40,16_32,4,22.5,0.0
40,16_32,5,27.5,0.001510432484317096
40,16_32,6,32.5,0.003884362238730008
40,16_32,7,37.49999999999999,0.0011648319860500104
40,16_32,8,42.5,0.0
40,16_32,9,47.5,0.03102607472850554
40,16_32,10,52.5,0.003546548127675749
40,16_32,11,57.49999999999999,0.004125231777645982
40,16_32,12,62.50000000000001,0.008081828412911381
40,16_32,13,67.5,0.0
40,16_32,14,72.5,0.0019066441951993824
40,16_32,15,77.5,0.002141418055386983
40,16_32,16,82.49999999999999,0.0
40,16_32,17,87.50000000000001,0.0
40,16_32,18,92.5,0.011833373685554807
40,16_32,19,97.5,0.0
40,16_32,20,102.5,0.009166562237077439
40,16_32,21,107.5,0.02781413583741392
40,16_32,22,112.5,0.0
40,16_32,23,117.5,0.0005579769200471598
40,16_32,24,122.49999999999999,0.0007619544459083957
40,16_32,25,127.5,0.00013784540897929397
40,16_32,26,132.5,0.0
40,16_32,27,137.5,0.03378103719997642
40,16_32,28,142.5,0.0014530782212932207
40,16_32,29,147.5,0.032751911142971844
40,16_32,30,152.5,0.03510789085738492
40,16_32,31,157.5,0.0
40,16_32,32,162.5,0.030917957595564004
40,16_32,33,167.5,0.1217612485601499
40,16_32,34,172.5,0.0
40,16_32,35,177.5,0.0
40,32_64,0,2.5,0.24586444726200948
40,32_64,1,7.499999999999999,0.0
40,32_64,2,12.499999999999998,0.0
40,32_64,3,17.5,0.0
40,32_64,4,22.5,0.0
40,32_64,5,27.5,0.26193440535632534
40,32_64,6,32.5,0.0
40,32_64,7,37.49999999999999,0.0
40,32_64,8,42.5,0.0
40,32_64,9,47.5,0.22993213398921342
40,32_64,10,52.5,0.0
40,32_64,11,57.49999999999999,0.0
40,32_64,12,62.50000000000001,0.02935765974555783
40,32_64,13,67.5,0.0
40,32_64,14,72.5,0.0
40,32_64,15,77.5,0.0
40,32_64,16,82.49999999999999,0.0
40,32_64,17,87.50000000000001,0.0
40,32_64,18,92.5,0.07879790243724755
40,32_64,19,97.5,0.0
40,32_64,20,102.5,0.0
40,32_64,21,107.5,0.0
40,32_64,22,112.5,0.0
40,32_64,23,117.5,0.008449065607833381
40,32_64,24,122.49999999999999,0.0
40,32_64,25,127.5,0.0
40,32_64,26,132.5,0.0
40,32_64,27,137.5,0.05200139707415386
40,32_64,28,142.5,0.0
40,32_64,29,147.5,0.0
40,32_64,30,152.5,0.09366298852765914
40,32_64,31,157.5,0.0
40,32_64,32,162.5,0.0
40,32_64,33,167.5,0.0
40,32_64,34,172.5,0.0
40,32_64,35,177.5,0.0
40,64_inf,0,2.5,0.14868426209330682
40,64_inf,1,7.499999999999999,0.0
40,64_inf,2,12.499999999999998,0.0
40,64_inf,3,17.5,0.0
40,64_inf,4,22.5,0.0
40,64_inf,5,27.5,0.0
40,64_inf,6,32.5,0.0
40,64_inf,7,37.49999999999999,0.0
40,64_inf,8,42.5,0.0
40,64_inf,9,47.5,0.0
40,64_inf,10,52.5,0.0
40,64_inf,11,57.49999999999999,0.0
40,64_inf,12,62.50000000000001,0.0
40,64_inf,13,67.5,0.0
40,64_inf,14,72.5,0.0
40,64_inf,15,77.5,0.0
40,64_inf,16,82.49999999999999,0.0
40,64_inf,17,87.50000000000001,0.0
40,64_inf,18,92.5,0.8513157379066932
40,64_inf,19,97.5,0.0
40,64_inf,20,102.5,0.0
40,64_inf,21,107.5,0.0
40,64_inf,22,112.5,0.0
40,64_inf,23,117.5,0.0
40,64_inf,24,122.49999999999999,0.0
40,64_inf,25,127.5,0.0
40,64_inf,26,132.5,0.0
40,64_inf,27,137.5,0.0
40,64_inf,28,142.5,0.0
40,64_inf,29,147.5,0.0
40,64_inf,30,152.5,0.0
40,64_inf,31,157.5,0.0
40,64_inf,32,162.5,0.0
40,64_inf,33,167.5,0.0
40,64_inf,34,172.5,0.0
40,64_inf,35,177.5,0.0
41,8_16,0,2.5,0.5669311580506634
41,8_16,1,7.499999999999999,0.1499665791352222
41,8_16,2,12.499999999999998,0.03920580117174622
41,8_16,3,17.5,0.0012275111403573776
41,8_16,4,22.5,0.007456637780682202
41,8_16,5,27.5,0.0019498362898399573
41,8_16,6,32.5,0.003393667830867333
41,8_16,7,37.49999999999999,0.00175455198234889
41,8_16,8,42.5,0.00012521980957494697
41,8_16,9,47.5,0.0024064362573334957
41,8_16,10,52.5,0.0037405726629487963
41,8_16,11,57.49999999999999,0.004576218357669599
41,8_16,12,62.50000000000001,0.004104217574668236
41,8_16,13,67.5,0.002848453888429102
41,8_16,14,72.5,0.001157631498209655
41,8_16,15,77.5,0.0031247853775902266
41,8_16,16,82.49999999999999,0.002052756962658089
41,8_16,17,87.50000000000001,0.0
41,8_16,18,92.5,0.0006841080564103373
41,8_16,19,97.5,0.0031100316424278593
41,8_16,20,102.5,0.0012073088965291704
41,8_16,21,107.5,0.0032328583504545217
41,8_16,22,112.5,0.0029421442080239733
41,8_16,23,117.5,0.0016547034477507562
41,8_16,24,122.49999999999999,0.0009288606855114483
41,8_16,25,127.5,0.002871270443104572
41,8_16,26,132.5,4.5106633596411405e-05
41,8_16,27,137.5,0.0066907178772521465
41,8_16,28,142.5,0.001959941111435813
41,8_16,29,147.5,0.0030963964192551982
41,8_16,30,152.5,0.004281938230561634
