registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,bootstrap_u_mad_um,bootstrap_v_mad_um,bootstrap_u_ci_span_um,bootstrap_v_ci_span_um,bootstrap_u_q025_um,bootstrap_u_q975_um,bootstrap_v_q025_um,bootstrap_v_q975_um,bootstrap_replicates,u_multimodal,v_multimodal,center_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,qa_v3_status,qa_v4_status,qa_v5_vs_v2_center_shift_um,qa_v5_vs_v3_center_shift_um,qa_v5_vs_v4_center_shift_um,paired_center_separation_um,slot_assignment_conflict
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,29,58,slot_2,-0.4500000000025324,identity,206.87833057430305,-0.6564605553619401,-2.0,-0.5,7.045719997329886,7.272801645584316,26.561490859916088,30.706889007523706,71.586901510354,14.318521642914202,57.26837986743979,0.34382902232294765,0.5,0.5,2.25,1.5,-3.25,-1.0,-1.5,0.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,8.99945788606966,2.1987767024141074,4.0,PASS,PASS,12.814114075153135,0.30927111053459266,1.7677669529663829,398.7344015761844,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,30,59,slot_1,-0.4500000000025324,identity,-198.9908021165093,-10.137750482512017,0.0,-1.0,20.291185849835045,26.294423878140684,67.20605069790969,37.196499942179486,150.9881603680649,46.58560972797573,104.40255064008917,0.2829006200947275,0.25,0.25,2.75,2.5,-0.5,2.25,-2.75,-0.25,256,False,False,False,fixed-domain_component,PASS,,PASS,25.75389665284676,4.43746565336055,1.118033988749895,PASS,PASS,1.4086490685129769,2.8427005548560795,2.462214450449035,399.82725661673237,False
multiband_integrated_step_contrast_bootstrap,3,zro2_60_pass,30,60,slot_2,-0.4500000000025324,identity,200.8364545002231,-12.279287668855332,0.0,-1.25,21.76190470681237,25.809571622940638,78.90787017242799,52.536986262174786,179.01633276435578,47.57147632975301,131.44485643460277,0.19421632252312382,0.5,0.25,4.25,1.75,-2.25,2.0,-2.0,-0.25,256,False,False,False,fixed-domain_component,PASS,,PASS,25.409379327278145,3.5840135465088374,2.692582403567252,PASS,PASS,2.350155419447037,2.377593990826513,2.6100766272276283,399.82725661673237,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,1,1,slot_1,-0.650000000002521,identity,-248.36612504870843,19.049297782717712,1.25,-0.875,18.867149020644526,29.914269950510956,70.9869484201106,51.23493115260523,171.0032985438713,48.78141897115548,122.22187957271582,0.2592424952698768,0.75,1.375,3.5,4.5,0.25,3.75,-3.0,1.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,25.344708606261268,4.298116644009528,2.5,PASS,PASS,4.29868637579772,1.9448240633865053,2.1249999999999982,501.1512069015056,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,1,2,slot_2,-0.650000000002521,identity,252.78508185279716,12.715229526679185,2.0,-1.0,51.39168631923716,0.0,97.33943877520262,60.71217695513896,209.44330204957873,51.39168631923716,158.05161573034158,0.21570126984805188,0.5,0.5,7.25,2.75,-2.5,4.75,-2.25,0.5,256,False,False,True,fixed-domain_component,REVIEW,bootstrap CI span above review threshold; center search boundary hit,REVIEW,43.195489963252676,3.9649703991030654,4.272001872658765,PASS,REVIEW,6.067760497448471,2.709236634586904,1.25,501.1512069015056,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,2,3,slot_1,-0.650000000002521,identity,-253.47796622629122,25.335190641960867,-3.0,0.0,0.0,64.38160954325195,99.82803777204248,45.56667141314401,209.77631872843844,64.38160954325195,145.39470918518649,0.2557668107814072,0.75,0.5,3.5,4.0,-4.5,-1.0,-3.0,1.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,47.588312975459246,5.2315406267840014,0.0,PASS,PASS,1.1430761585138782,2.371116291760107,0.24999999999999928,498.06299828300644,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,2,4,slot_2,-0.650000000002521,identity,244.5850320567152,20.13724207374892,-3.75,0.0,0.2930104227762861,61.75523223122089,110.14510039867392,46.58823387769265,218.78157693036374,62.04824265399717,156.73333427636658,0.2565831639130867,1.25,0.75,13.5,3.25,-5.5,8.0,-2.5,0.75,256,False,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap CI span above review threshold,PASS,63.797058578389915,4.67043208303385,2.0,REVIEW,STOP,2.2772441200161415,4.095699016825176,0.3535533905932677,498.06299828300644,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,3,5,slot_1,-0.650000000002521,identity,-251.445897654723,14.946635200295535,-1.5,1.5,0.0,161.8813272475273,190.8336088357009,52.837646921062,405.5525830042902,161.8813272475273,243.6712557567629,0.2268171154779676,0.5,0.25,4.5625,1.75,-3.5,1.0625,0.75,2.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,128.98301304029695,7.799802877385862,4.031128874149275,PASS,REVIEW,2.5306326636510392,3.2706006099017477,0.7071067811865394,499.92104609796775,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,3,6,slot_2,-0.650000000002521,identity,248.47514844324473,9.993908429782781,-2.75,2.75,101.39750209165402,69.34375891350652,239.51819097381332,64.156020439911,474.41547241888486,170.74126100516054,303.6742114137243,0.20413121615545118,0.25,0.25,5.40625,1.65625,-5.15625,0.25,2.34375,4.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,198.0609206032881,8.961838723002906,1.0,PASS,PASS,3.729229310064103,2.3600045031297783,0.2499999999999993,499.92104609796775,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,4,7,slot_1,-0.650000000002521,identity,-251.85381423348602,16.607114746516185,-0.25,2.125,0.0,164.24779523339583,135.59441408779452,52.73614714576288,352.5783564669532,164.24779523339583,188.3305612335574,0.24267903706066185,0.75,0.875,3.0,6.5,-2.25,0.75,0.0,6.5,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,REVIEW,136.75709099957982,9.048178510814422,1.118033988749895,PASS,REVIEW,2.205430644922163,3.2490959073191887,1.2499999999999962,498.930282154274,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,4,8,slot_2,-0.650000000002521,identity,247.076467920788,9.582943327145895,-2.75,2.0,63.20060922495847,44.51135361997014,143.0862982390965,31.052686944627744,281.85094802865285,107.7119628449286,174.13898518372423,0.3537198759979512,0.5,0.625,3.0,2.5,-3.75,-0.75,0.75,3.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,138.5551632214618,9.32057513312817,2.0,PASS,PASS,6.917623376685309,2.8539570345783383,1.520690632574542,498.930282154274,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,5,9,slot_1,-0.650000000002521,identity,-251.98228789471696,12.294398743655098,0.0,1.5,0.0,158.82225170464147,180.31075036974974,47.29494716156009,386.4279492359513,158.82225170464147,227.60569753130983,0.22147476776212882,0.5,0.75,3.21875,3.0,-1.5,1.71875,0.0,3.0,256,False,False,True,fixed-domain_component,REVIEW,center search boundary hit,REVIEW,117.76320075120071,8.58747008569058,2.9154759474226504,PASS,PASS,1.001253121318269,4.2600604614822775,0.7071067811865545,498.10959765107964,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,5,10,slot_2,-0.650000000002521,identity,246.12730975636265,6.633754958915658,-1.75,1.5,83.84767102015182,81.58225617007429,186.38668353717264,42.90774386217895,394.72435458957773,165.42992719022612,229.2944273993516,0.22948809038051712,0.75,0.75,3.0,3.5,-2.5,0.5,0.75,4.25,256,False,False,False,fixed-domain_component,PASS,,PASS,141.37775497290667,8.149045303457179,2.5,PASS,PASS,6.544330506267813,3.2257226992406913,1.8200274723201346,498.10959765107964,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,6,11,slot_1,-0.650000000002521,identity,-248.22516058648063,8.450341724243682,1.375,-0.75,12.909027749836024,34.248579654669264,70.26895093163424,39.69351621701702,157.12007455315654,47.157607404505285,109.96246714865126,0.2544767665273903,1.125,0.25,4.0,1.75,-0.25,3.75,-1.5,0.25,256,False,False,False,fixed-domain_component,PASS,,PASS,29.51265333530336,4.217251544424042,2.1213203435596424,PASS,PASS,2.12658204713081,2.166270242436151,1.6250000000000098,496.94462070894474,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,6,12,slot_2,-0.650000000002521,identity,248.71946012246414,5.650140266932368,-1.75,0.0,28.130775978994578,26.909089052172455,108.1632787512583,64.16677317249045,227.3699169549158,55.03986503116703,172.33005192374875,0.199531943701381,1.0,1.0,10.0,3.25,-4.25,5.75,-1.75,1.5,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,PASS,47.16457700725196,3.3685995548224525,2.692582403567252,PASS,REVIEW,9.77814359725778,2.184256512371052,3.691205765058336,496.94462070894474,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,7,13,slot_1,-0.650000000002521,identity,-252.32066842896222,28.470516371200382,-3.0,0.0,0.0,103.49392318836863,118.2514184893445,44.145397153987844,265.89073883170096,103.49392318836863,162.39681564333233,0.28375385776550116,0.5,0.375,8.15625,2.0,-4.65625,3.5,-0.5,1.5,256,False,False,True,fixed-domain_component,REVIEW,bootstrap CI span above review threshold; center search boundary hit,REVIEW,85.91941106815243,7.7264608356823565,0.0,PASS,PASS,0.1184999018174507,3.32277584825031,0.9013878188659987,500.61111632081384,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,7,14,slot_2,-0.650000000002521,identity,248.29044789185164,22.704836027848255,-2.0,1.25,31.465255667946423,84.15151212406872,224.52091343193572,70.70195109538582,410.8396323193367,115.61676779201514,295.2228645273216,0.15943287006085435,1.5,0.25,10.15625,2.0,-3.90625,6.25,0.75,2.75,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,PASS,152.82295685726243,7.254569658087233,2.0615528128088303,PASS,REVIEW,4.453919339506139,2.870818166361431,0.0,500.61111632081384,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,8,15,slot_1,-0.650000000002521,identity,-248.850133140486,14.37873394962352,0.25,2.25,3.1594214976577515,85.65644930203067,106.32292387180043,30.374244639091497,225.51303931058033,88.81587079968841,136.6971685108919,0.331250219876787,1.75,0.5,7.5,3.0,-3.75,3.75,1.0,4.0,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold; bootstrap MAD above review threshold,REVIEW,89.37101200285748,7.273365824122515,3.5,PASS,PASS,2.2485902473343766,2.166318695051376,0.7071067811865531,497.5119099435975,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,8,16,slot_2,-0.650000000002521,identity,248.6617768031115,8.50835250079982,-3.5,3.25,50.005226443799856,18.184684092853118,112.87184322402763,29.2149032954009,210.2766570560815,68.18991053665297,142.08674651942852,0.3184761215077052,0.5,0.5,6.15625,1.25,-4.75,1.40625,2.75,4.0,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,REVIEW,114.78069397169745,7.528471717924155,0.5,PASS,PASS,4.0260943194724135,2.3384306542258257,0.5590169943749379,497.5119099435975,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,9,17,slot_1,-0.650000000002521,identity,-251.71836059542332,-4.312190755060483,0.0,-1.25,0.0,44.06683188900001,73.96641611507701,30.719282226052957,148.75253023012996,44.06683188900001,104.68569834112996,0.354249304556408,1.0,0.5,5.75,2.5,-2.25,3.5,-2.75,-0.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,43.54590680726799,5.576518142695844,3.0413812651491097,PASS,PASS,5.753968306118265,3.259443468436287,0.9013878188659968,499.24184440957174,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,9,18,slot_2,-0.650000000002521,identity,247.52348381414842,-10.13350503564892,-2.5,-0.75,54.432859980039915,36.101292943360434,113.45580094846716,46.737335394305745,250.72728926617324,90.53415292340034,160.1931363427729,0.22122584158277736,0.5,0.5,3.0,2.75,-4.25,-1.25,-2.75,0.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,79.55907349482274,6.461727497986332,4.031128874149275,PASS,PASS,5.2959813639824,2.588070444633106,1.6770509831248392,499.24184440957174,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,10,19,slot_1,-0.650000000002521,identity,-247.56432383798287,12.63654675341862,1.25,0.0,24.273786716189043,75.14129269299414,115.52226761659466,42.62892449071877,257.5662715164966,99.41507940918319,158.15119210731342,0.2481834615899452,0.75,0.5,3.90625,2.0,-0.40625,3.5,-1.25,0.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,74.6629963960349,6.509874617822149,1.5,PASS,PASS,5.099823786598085,2.9903891499639133,0.9013878188659968,430.61354610270496,False
multiband_integrated_step_contrast_bootstrap,3,zro2_20_supplement,10,20,slot_2,-0.650000000002521,identity,183.04922226472212,7.229680769994686,1.75,7.25,0.001514519091656362,0.13960625285623562,98.57613675052163,41.81136137671306,140.5286188991826,0.141120771947892,140.3874981272347,0.2708307835124368,8.25,1.0,32.65625,4.21875,-20.0,12.65625,5.5,9.71875,256,False,False,False,domain_midpoint_fallback,STOP,axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; bootstrap CI span above review threshold; bootstrap MAD above review threshold; segmentation initializer unavailable,REVIEW,87.27493355861534,2.9424113988442926,3.640054944640259,STOP,STOP,6.308674237054397,3.8641876973177816,10.00312451187127,430.61354610270496,False
