target_id,family,input_set,model,cv_variant,fold,n_train,n_test,R2,MAE,RMSE,spearman_rho,band,pc_index,theta_boot_q50_deg,target_flag
DCT_8_16_PC3,D,R,extratrees,proc_gss,1,158,42,-2.3472329343548157,21.098306045237525,29.49070192854163,0.2828782108419091,8_16,3.0,77.04130559703455,unstable_pc
DCT_16_32_PC1,D,R,dummy,proc_gss,1,158,42,-0.23941262603507663,11.96040703078118,21.924899676325225,,16_32,1.0,48.8250950419719,unstable_pc
DCT_16_32_PC1,D,R,ridge,proc_gss,1,158,42,-0.4345678954080101,12.600350903559047,23.587950649954664,-0.008994408880965888,16_32,1.0,48.8250950419719,unstable_pc
DCT_16_32_PC1,D,R,extratrees,proc_gss,1,158,42,-0.4711856392362599,11.09783172625366,23.887098217090177,0.03395186775788024,16_32,1.0,48.8250950419719,unstable_pc
DCT_16_32_PC2,D,R,dummy,proc_gss,1,158,42,-0.06098600197004478,9.597620757726252,17.273643355774762,,16_32,2.0,61.93552795289169,unstable_pc
DCT_16_32_PC2,D,R,ridge,proc_gss,1,158,42,-0.2012990586503942,11.54481387576275,18.380388636925993,-0.07706020581800502,16_32,2.0,61.93552795289169,unstable_pc
DCT_16_32_PC2,D,R,extratrees,proc_gss,1,158,42,-1.9840959590253848,14.729211467901072,28.969134077842156,-0.05923344947735191,16_32,2.0,61.93552795289169,unstable_pc
DCT_16_32_PC3,D,R,dummy,proc_gss,1,158,42,-0.001967496740073571,12.799477922848087,25.22486410297668,,16_32,3.0,66.41624267977124,unstable_pc
DCT_16_32_PC3,D,R,ridge,proc_gss,1,158,42,0.011831229585863134,13.260010126960966,25.05056818154147,-0.06182643221781055,16_32,3.0,66.41624267977124,unstable_pc
DCT_16_32_PC3,D,R,extratrees,proc_gss,1,158,42,0.2827174278238046,14.321920531110964,21.34259178934049,0.02455230532371769,16_32,3.0,66.41624267977124,unstable_pc
DCT_32_64_PC1,D,R,dummy,proc_gss,1,158,42,-0.010921782476984276,22.135835756080187,47.59697821347997,,32_64,1.0,9.447566962572534,stable
DCT_32_64_PC1,D,R,ridge,proc_gss,1,158,42,-0.015119363440691203,23.244321641589575,47.69569267724064,0.043027307349485455,32_64,1.0,9.447566962572534,stable
DCT_32_64_PC1,D,R,extratrees,proc_gss,1,158,42,-0.2633406242804648,23.262746355473634,53.20847785558857,0.13653674742727495,32_64,1.0,9.447566962572534,stable
DCT_32_64_PC2,D,R,dummy,proc_gss,1,158,42,-0.08825377197451578,23.96746852380701,53.595022698107165,,32_64,2.0,43.10537262132241,unstable_pc
DCT_32_64_PC2,D,R,ridge,proc_gss,1,158,42,-0.07790284838782502,23.68214307489637,53.339529239307204,0.10979661291629528,32_64,2.0,43.10537262132241,unstable_pc
DCT_32_64_PC2,D,R,extratrees,proc_gss,1,158,42,-5.946594589500975e-05,25.049327639688972,51.377418748755126,0.2806093509440078,32_64,2.0,43.10537262132241,unstable_pc
DCT_32_64_PC3,D,R,dummy,proc_gss,1,158,42,-0.08277020299377891,21.261848140622494,41.482497721771686,,32_64,3.0,59.579149029820854,unstable_pc
DCT_32_64_PC3,D,R,ridge,proc_gss,1,158,42,-0.05028557225705388,21.58389544695988,40.85549247858166,0.2864435621100397,32_64,3.0,59.579149029820854,unstable_pc
DCT_32_64_PC3,D,R,extratrees,proc_gss,1,158,42,-0.4557524074215631,24.903309467300552,48.09949410151371,0.04918564135807471,32_64,3.0,59.579149029820854,unstable_pc
DCT_64_inf_PC1,D,R,dummy,proc_gss,1,158,42,-0.1292638909731243,64.29222323239144,139.0507476596581,,64_inf,1.0,28.600457681659684,stable
DCT_64_inf_PC1,D,R,ridge,proc_gss,1,158,42,-0.17210734102069214,65.83100316257011,141.66393486154956,-0.3548334818896362,64_inf,1.0,28.600457681659684,stable
DCT_64_inf_PC1,D,R,extratrees,proc_gss,1,158,42,-0.22776100781808917,64.93451613735006,144.98815583397837,0.20897820273883802,64_inf,1.0,28.600457681659684,stable
DCT_64_inf_PC2,D,R,dummy,proc_gss,1,158,42,-0.04119534074055764,79.52671270318362,192.10134698159843,,64_inf,2.0,61.366512333474645,unstable_pc
DCT_64_inf_PC2,D,R,ridge,proc_gss,1,158,42,-0.05454360914110867,80.08602925004331,193.32880838433712,0.09845231342678877,64_inf,2.0,61.366512333474645,unstable_pc
DCT_64_inf_PC2,D,R,extratrees,proc_gss,1,158,42,-0.09184317031438027,89.30959521078319,196.71815067194694,-0.16911109310428651,64_inf,2.0,61.366512333474645,unstable_pc
DCT_64_inf_PC3,D,R,dummy,proc_gss,1,158,42,-0.026357672519453645,47.91245204211366,81.08652288155159,,64_inf,3.0,68.6067665046584,unstable_pc
DCT_64_inf_PC3,D,R,ridge,proc_gss,1,158,42,-0.003038471595650627,46.17291484852063,80.1600734262362,0.32857953164249254,64_inf,3.0,68.6067665046584,unstable_pc
DCT_64_inf_PC3,D,R,extratrees,proc_gss,1,158,42,-0.0906104375173924,48.049382542481524,83.58611417393816,0.31658698646787137,64_inf,3.0,68.6067665046584,unstable_pc
median_depth_um,A,C,dummy,proc_gss,1,158,42,-0.03593653285711418,15.200874894514769,17.239797356440576,,,,,
median_depth_um,A,C,ridge,proc_gss,1,158,42,0.8440610972278632,5.100826427309222,6.688716967452902,0.9293412203225022,,,,
median_depth_um,A,C,extratrees,proc_gss,1,158,42,0.8627432223474957,3.8692297105612297,6.275270940003832,0.9371201685438781,,,,
Sq_um,B,C,dummy,proc_gss,1,158,42,-0.02327976188017944,1.2516026912840401,2.356326766300967,,,,,
Sq_um,B,C,ridge,proc_gss,1,158,42,0.0795238800058532,1.1544283152345154,2.2348304864614894,0.3276071631148206,,,,
Sq_um,B,C,extratrees,proc_gss,1,158,42,0.06214007139802913,1.123788104181209,2.255834915613338,0.4415363422737218,,,,
Sa_um,B,C,dummy,proc_gss,1,158,42,-0.010555468437211779,0.6730653818923507,1.2586212689425085,,,,,
Sa_um,B,C,ridge,proc_gss,1,158,42,0.06728964618328181,0.6022541496488747,1.2091728495568974,0.2861194392674824,,,,
Sa_um,B,C,extratrees,proc_gss,1,158,42,0.07585211767835365,0.6148863893488199,1.2036098258684313,0.46179401993355484,,,,
Ssk_skewness,B,C,dummy,proc_gss,1,158,42,-0.07602238704588427,1.6704817193723485,2.1461748987835834,,,,,
Ssk_skewness,B,C,ridge,proc_gss,1,158,42,0.16567061629656488,1.4232847299586642,1.8898321244237475,0.5718337249817681,,,,
Ssk_skewness,B,C,extratrees,proc_gss,1,158,42,0.08004113714392225,1.4294463491070803,1.9844431483998985,0.5269427112875781,,,,
kurtosis_excess_fisher,B,C,dummy,proc_gss,1,158,42,-0.0012577575596119939,9.81864804287043,12.851785621877848,,,,,
kurtosis_excess_fisher,B,C,ridge,proc_gss,1,158,42,-0.14051630648807079,10.974419580057807,13.716435798781637,0.5251600356535128,,,,
kurtosis_excess_fisher,B,C,extratrees,proc_gss,1,158,42,-0.649725505861124,10.099760994881587,16.496673160820496,0.608135483348189,,,,
grad_rms_um_per_um,B,C,dummy,proc_gss,1,158,42,-0.00010453906809049229,0.3073756817810268,0.4189832094924648,,,,,
grad_rms_um_per_um,B,C,ridge,proc_gss,1,158,42,0.17597496217868236,0.2690015546569698,0.38031558602425153,0.425006077303298,,,,
grad_rms_um_per_um,B,C,extratrees,proc_gss,1,158,42,0.0903824365365522,0.28672052091074646,0.39957962845757616,0.4627663884612269,,,,
lap_rms_um_per_px2,B,C,dummy,proc_gss,1,158,42,-0.00035907010602831413,0.1626310383523589,0.2279087711739238,,,,,
lap_rms_um_per_px2,B,C,ridge,proc_gss,1,158,42,0.12546733408084498,0.150415857895262,0.21309394054958247,0.3815736164006159,,,,
lap_rms_um_per_px2,B,C,extratrees,proc_gss,1,158,42,0.11598372910776511,0.15883343128020244,0.21424624142014387,0.48043108338060125,,,,
acf_e_fold_lag_um,B,C,dummy,proc_gss,1,158,42,-0.05263755493122435,7.309523809523809,8.23755903841342,,,,,
acf_e_fold_lag_um,B,C,ridge,proc_gss,1,158,42,0.17420933134718364,5.977851313472594,7.296155739182194,0.47367597677769757,,,,
acf_e_fold_lag_um,B,C,extratrees,proc_gss,1,158,42,0.1006289560196556,6.0196598356009074,7.614275046281274,0.4204594258672388,,,,
aniso_gradx_over_y,B,C,dummy,proc_gss,1,158,42,-0.013047677255598966,0.6036846995160935,0.8055276210705595,,,,,
aniso_gradx_over_y,B,C,ridge,proc_gss,1,158,42,0.146016969735977,0.4264439620710655,0.7395884402801008,0.5473624503686898,,,,
aniso_gradx_over_y,B,C,extratrees,proc_gss,1,158,42,0.38922552754290896,0.37779411909816246,0.625469206057597,0.5935499554331092,,,,
pit_density_per_Mpx,B,C,dummy,proc_gss,1,158,42,-0.006579354694933537,9991.288050030138,38176.02651451235,,,,,
pit_density_per_Mpx,B,C,ridge,proc_gss,1,158,42,0.02085010969323753,10295.71847213921,37652.28212126138,0.4618862471117483,,,,
pit_density_per_Mpx,B,C,extratrees,proc_gss,1,158,42,-0.013943599478531077,11877.122951654621,38315.42201615854,0.41425156969322546,,,,
pit_depth_um,B,C,dummy,proc_gss,1,158,42,-0.002839561220865816,1.5917289848296245,3.3335039658476475,,,,,
pit_depth_um,B,C,ridge,proc_gss,1,158,42,0.024348109989299704,1.4847920309579958,3.2880066871539633,0.3021635199740702,,,,
pit_depth_um,B,C,extratrees,proc_gss,1,158,42,0.05508947722274171,1.2909681715532548,3.235791946453769,0.6211003970504821,,,,
peak_to_valley_p98p2_um,B,C,dummy,proc_gss,1,158,42,-0.006977515197086115,4.095573253056788,6.150037919462073,,,,,
peak_to_valley_p98p2_um,B,C,ridge,proc_gss,1,158,42,0.12044074049722897,3.6361103104880166,5.747784268005613,0.34494773519163763,,,,
peak_to_valley_p98p2_um,B,C,extratrees,proc_gss,1,158,42,0.07062444781523336,3.4363711285157144,5.90831346667201,0.37833238797504254,,,,
deepest_negative_residual_um,B,C,dummy,proc_gss,1,158,42,-0.002839561220865816,1.5917289848296245,3.3335039658476475,,,,,
deepest_negative_residual_um,B,C,ridge,proc_gss,1,158,42,0.024348109989299704,1.4847920309579958,3.2880066871539633,0.3021635199740702,,,,
deepest_negative_residual_um,B,C,extratrees,proc_gss,1,158,42,0.055089477222742045,1.2909681715532546,3.235791946453768,0.6211003970504821,,,,
rms_DCT_8_16_um,C,C,dummy,proc_gss,1,158,42,-0.00022911505534950471,0.28553140794616816,0.3618531376408281,,,,,
rms_DCT_8_16_um,C,C,ridge,proc_gss,1,158,42,0.20753690649308276,0.24013832273671043,0.32208620141207345,0.5446074062069525,,,,
rms_DCT_8_16_um,C,C,extratrees,proc_gss,1,158,42,0.17103820787103652,0.25135102698751166,0.329419917188457,0.5553034600113443,,,,
E_DCT_8_16_frac,C,C,dummy,proc_gss,1,158,42,-0.019177444729848503,0.17354619739430377,0.20787429606377647,,,,,
E_DCT_8_16_frac,C,C,ridge,proc_gss,1,158,42,0.5075950923264312,0.11730608478999816,0.14448976211286296,0.6350376792804473,,,,
E_DCT_8_16_frac,C,C,extratrees,proc_gss,1,158,42,0.5125437565637461,0.10979454007695037,0.14376186835492355,0.6343894335953327,,,,
rms_DCT_16_32_um,C,C,dummy,proc_gss,1,158,42,-5.394986647799804e-05,0.4154611448579845,0.5613999918029386,,,,,
rms_DCT_16_32_um,C,C,ridge,proc_gss,1,158,42,0.2417634090860742,0.3439295884716581,0.48883585912186395,0.48156551332955194,,,,
rms_DCT_16_32_um,C,C,extratrees,proc_gss,1,158,42,0.2735140635648936,0.2917530405730904,0.4784915723320381,0.5627582853901629,,,,
E_DCT_16_32_frac,C,C,dummy,proc_gss,1,158,42,-0.05263740572402997,0.1011629008962076,0.1130406925077502,,,,,
E_DCT_16_32_frac,C,C,ridge,proc_gss,1,158,42,0.11832002038302214,0.09087261473004409,0.10345486056976501,0.49890608540636905,,,,
E_DCT_16_32_frac,C,C,extratrees,proc_gss,1,158,42,0.3270677149765753,0.07074535607422941,0.09038182209585038,0.5742646463009482,,,,
rms_DCT_32_64_um,C,C,dummy,proc_gss,1,158,42,-0.011487632776391532,0.5061725398605748,0.770496673965169,,,,,
rms_DCT_32_64_um,C,C,ridge,proc_gss,1,158,42,0.17177973193244322,0.47514287227529245,0.697209677932552,0.4961510412446317,,,,
rms_DCT_32_64_um,C,C,extratrees,proc_gss,1,158,42,0.07928648290666607,0.42206148818720707,0.7351106916988723,0.5326148610323312,,,,
E_DCT_32_64_frac,C,C,dummy,proc_gss,1,158,42,-0.0320862353918856,0.07110060133943143,0.09202063685572452,,,,,
E_DCT_32_64_frac,C,C,ridge,proc_gss,1,158,42,0.15018453486311245,0.056902286322869144,0.08350059241259353,0.5460659589984604,,,,
E_DCT_32_64_frac,C,C,extratrees,proc_gss,1,158,42,0.10035227388048262,0.057842945460465076,0.08591391007168749,0.5882019285309132,,,,
rms_DCT_64_inf_um,C,C,dummy,proc_gss,1,158,42,-0.04109620562066074,1.0153634299185625,2.2115118995143646,,,,,
rms_DCT_64_inf_um,C,C,ridge,proc_gss,1,158,42,0.0394166339118972,0.9653197426087529,2.1242781383547125,0.4348918240012965,,,,
rms_DCT_64_inf_um,C,C,extratrees,proc_gss,1,158,42,0.006848680346775771,0.9610875981010513,2.159989105661963,0.4361883153715259,,,,
E_DCT_64_inf_frac,C,C,dummy,proc_gss,1,158,42,-0.05988281842239984,0.22249270246797986,0.2821361123546711,,,,,
E_DCT_64_inf_frac,C,C,ridge,proc_gss,1,158,42,0.3235602307296146,0.18059319220272302,0.22539502097695166,0.5778299975690787,,,,
E_DCT_64_inf_frac,C,C,extratrees,proc_gss,1,158,42,0.26017943330572413,0.17897789916464935,0.2357181109369693,0.5433109148367231,,,,
DCT_8_16_PC1,D,C,dummy,proc_gss,1,158,42,-0.02286635411097837,20.945153612447513,41.707828293817606,,8_16,1.0,12.384961392649874,stable
DCT_8_16_PC1,D,C,ridge,proc_gss,1,158,42,-0.10642085547400071,22.877925075787385,43.37787840244646,-0.1449639413337655,8_16,1.0,12.384961392649874,stable
DCT_8_16_PC1,D,C,extratrees,proc_gss,1,158,42,-0.24423646329238213,24.783194693080663,46.00018651023388,-0.0606920022688599,8_16,1.0,12.384961392649874,stable
DCT_8_16_PC2,D,C,dummy,proc_gss,1,158,42,-0.004853558165329952,6.074296158485494,9.222365180988566,,8_16,2.0,23.659958216044803,stable
DCT_8_16_PC2,D,C,ridge,proc_gss,1,158,42,-0.12293358480486516,7.419062109836823,9.749177179963967,0.0451341058261081,8_16,2.0,23.659958216044803,stable
DCT_8_16_PC2,D,C,extratrees,proc_gss,1,158,42,0.04159585656294318,5.662316942118752,9.006691120198294,0.5045782351511222,8_16,2.0,23.659958216044803,stable
DCT_8_16_PC3,D,C,dummy,proc_gss,1,158,42,-0.01851084314285467,10.07593151481448,16.267655622712926,,8_16,3.0,77.04130559703455,unstable_pc
DCT_8_16_PC3,D,C,ridge,proc_gss,1,158,42,-0.061310920268189406,10.83029623059702,16.605939756859232,0.09099748804797018,8_16,3.0,77.04130559703455,unstable_pc
DCT_8_16_PC3,D,C,extratrees,proc_gss,1,158,42,-2.4431373433740466,16.69798054796349,29.910199855013246,0.0905113037841342,8_16,3.0,77.04130559703455,unstable_pc
DCT_16_32_PC1,D,C,dummy,proc_gss,1,158,42,-0.23941262603507663,11.96040703078118,21.924899676325225,,16_32,1.0,48.8250950419719,unstable_pc
DCT_16_32_PC1,D,C,ridge,proc_gss,1,158,42,-0.6200691466611639,12.977269916969362,25.0666578073017,-0.07673608297544769,16_32,1.0,48.8250950419719,unstable_pc
DCT_16_32_PC1,D,C,extratrees,proc_gss,1,158,42,-0.9221351685504997,11.803859930495788,27.30370727742343,0.07219836317964509,16_32,1.0,48.8250950419719,unstable_pc
DCT_16_32_PC2,D,C,dummy,proc_gss,1,158,42,-0.06098600197004478,9.597620757726252,17.273643355774762,,16_32,2.0,61.93552795289169,unstable_pc
DCT_16_32_PC2,D,C,ridge,proc_gss,1,158,42,-0.7282380489166043,18.01296457939321,22.046055820367066,-0.016773357102341787,16_32,2.0,61.93552795289169,unstable_pc
DCT_16_32_PC2,D,C,extratrees,proc_gss,1,158,42,-1.2024889097768416,13.839683052990207,24.887770119552908,-0.08257029414147964,16_32,2.0,61.93552795289169,unstable_pc
DCT_16_32_PC3,D,C,dummy,proc_gss,1,158,42,-0.001967496740073571,12.799477922848087,25.22486410297668,,16_32,3.0,66.41624267977124,unstable_pc
DCT_16_32_PC3,D,C,ridge,proc_gss,1,158,42,0.0004252583569036572,14.500392858911814,25.194726898239036,-0.23263917024552308,16_32,3.0,66.41624267977124,unstable_pc
DCT_16_32_PC3,D,C,extratrees,proc_gss,1,158,42,0.09418244756623462,14.390098927228157,23.98404246328736,0.32679685600842723,16_32,3.0,66.41624267977124,unstable_pc
DCT_32_64_PC1,D,C,dummy,proc_gss,1,158,42,-0.010921782476984276,22.135835756080187,47.59697821347997,,32_64,1.0,9.447566962572534,stable
DCT_32_64_PC1,D,C,ridge,proc_gss,1,158,42,0.0337570432015496,25.165196002554787,46.53329169603904,0.048861518515517385,32_64,1.0,9.447566962572534,stable
DCT_32_64_PC1,D,C,extratrees,proc_gss,1,158,42,-0.03451439870086004,21.912369116467282,48.14917765801297,0.2600275504416174,32_64,1.0,9.447566962572534,stable
DCT_32_64_PC2,D,C,dummy,proc_gss,1,158,42,-0.08825377197451578,23.96746852380701,53.595022698107165,,32_64,2.0,43.10537262132241,unstable_pc
DCT_32_64_PC2,D,C,ridge,proc_gss,1,158,42,-0.039881257331014996,23.654160933409305,52.39034325844417,0.1979580260918888,32_64,2.0,43.10537262132241,unstable_pc
DCT_32_64_PC2,D,C,extratrees,proc_gss,1,158,42,-0.16592083306556749,29.100949382929674,55.474564289679904,0.2055749128919861,32_64,2.0,43.10537262132241,unstable_pc
DCT_32_64_PC3,D,C,dummy,proc_gss,1,158,42,-0.08277020299377891,21.261848140622494,41.482497721771686,,32_64,3.0,59.579149029820854,unstable_pc
DCT_32_64_PC3,D,C,ridge,proc_gss,1,158,42,-0.13693697508348102,23.261472088064064,42.507439507916594,0.09991086621829674,32_64,3.0,59.579149029820854,unstable_pc
DCT_32_64_PC3,D,C,extratrees,proc_gss,1,158,42,-0.4643273755378623,25.55041008496314,48.24094879942727,0.009804715987359209,32_64,3.0,59.579149029820854,unstable_pc
DCT_64_inf_PC1,D,C,dummy,proc_gss,1,158,42,-0.1292638909731243,64.29222323239144,139.0507476596581,,64_inf,1.0,28.600457681659684,stable
DCT_64_inf_PC1,D,C,ridge,proc_gss,1,158,42,-0.2605695399201102,71.89167494378069,146.91258890739127,-0.3535369905194069,64_inf,1.0,28.600457681659684,stable
DCT_64_inf_PC1,D,C,extratrees,proc_gss,1,158,42,-0.1960645794007707,60.260618044074675,143.10437862062128,0.31626286362531403,64_inf,1.0,28.600457681659684,stable
DCT_64_inf_PC2,D,C,dummy,proc_gss,1,158,42,-0.04119534074055764,79.52671270318362,192.10134698159843,,64_inf,2.0,61.366512333474645,unstable_pc
DCT_64_inf_PC2,D,C,ridge,proc_gss,1,158,42,-0.00863406607809325,78.3387783468964,189.0736978670309,0.4036139696945143,64_inf,2.0,61.366512333474645,unstable_pc
DCT_64_inf_PC2,D,C,extratrees,proc_gss,1,158,42,-0.034151668015008685,85.75323899243507,191.45046277046606,0.1381573616400616,64_inf,2.0,61.366512333474645,unstable_pc
DCT_64_inf_PC3,D,C,dummy,proc_gss,1,158,42,-0.026357672519453645,47.91245204211366,81.08652288155159,,64_inf,3.0,68.6067665046584,unstable_pc
DCT_64_inf_PC3,D,C,ridge,proc_gss,1,158,42,0.005340402587381776,45.487658458580405,79.82456300647675,0.36877076411960136,64_inf,3.0,68.6067665046584,unstable_pc
DCT_64_inf_PC3,D,C,extratrees,proc_gss,1,158,42,-0.06392393644149097,46.622288888238494,82.55713267843589,0.31788347783810067,64_inf,3.0,68.6067665046584,unstable_pc
median_depth_um,A,A,dummy,proc_gss,2,165,35,-0.00989190933506201,16.605060779220775,18.57893236249172,,,,,
median_depth_um,A,A,ridge,proc_gss,2,165,35,0.6985665830308454,9.185154908394173,10.150302972273353,0.8705882352941177,,,,
median_depth_um,A,A,extratrees,proc_gss,2,165,35,0.9292155369727021,3.7536281647371084,4.918722007471347,0.9677871148459384,,,,
Sq_um,B,A,dummy,proc_gss,2,165,35,-0.11117921420175003,1.064126253775293,1.5820319465573718,,,,,
Sq_um,B,A,ridge,proc_gss,2,165,35,0.04533512880255708,0.9151515219689228,1.4663872159010933,0.342296918767507,,,,
Sq_um,B,A,extratrees,proc_gss,2,165,35,-0.04096845090820089,0.809261189810203,1.5312354618503785,0.4593837535014006,,,,
Sa_um,B,A,dummy,proc_gss,2,165,35,-0.12008303929633724,0.5996451359982363,0.9425677621593289,,,,,
Sa_um,B,A,ridge,proc_gss,2,165,35,-0.0017483221697625062,0.515075479858726,0.8913879999101101,0.5820728291316527,,,,
Sa_um,B,A,extratrees,proc_gss,2,165,35,-0.03239252716274432,0.435446290822266,0.9049193971351531,0.48879551820728295,,,,
Ssk_skewness,B,A,dummy,proc_gss,2,165,35,-0.002009686842241676,1.7066175242870634,2.1779909665140784,,,,,
Ssk_skewness,B,A,ridge,proc_gss,2,165,35,0.158778280627221,1.4332090768810277,1.995608534884011,0.57703081232493,,,,
Ssk_skewness,B,A,extratrees,proc_gss,2,165,35,0.23006706855397907,1.429993144354042,1.9091786184388349,0.5784313725490197,,,,
kurtosis_excess_fisher,B,A,dummy,proc_gss,2,165,35,-0.0014437120329491293,10.18152846840614,13.363739842082952,,,,,
kurtosis_excess_fisher,B,A,ridge,proc_gss,2,165,35,0.20233517071381424,8.55551158076259,11.926828164218303,0.6630252100840336,,,,
kurtosis_excess_fisher,B,A,extratrees,proc_gss,2,165,35,-0.9484948589105733,13.152092305118714,18.640792518636875,0.6207282913165266,,,,
grad_rms_um_per_um,B,A,dummy,proc_gss,2,165,35,-0.2967612876366206,0.28115081011609744,0.3240986972268398,,,,,
grad_rms_um_per_um,B,A,ridge,proc_gss,2,165,35,-0.042616781782076174,0.2247867807593618,0.2906093762467606,0.5507002801120449,,,,
grad_rms_um_per_um,B,A,extratrees,proc_gss,2,165,35,-0.18255651413859986,0.22953020510379488,0.309498265297013,0.46330532212885156,,,,
lap_rms_um_per_px2,B,A,dummy,proc_gss,2,165,35,-0.3602200783661236,0.13904573010169965,0.15273638219985622,,,,,
lap_rms_um_per_px2,B,A,ridge,proc_gss,2,165,35,-0.22134084947949284,0.11942450106013869,0.14472926290966476,0.3490196078431373,,,,
lap_rms_um_per_px2,B,A,extratrees,proc_gss,2,165,35,-0.4844239353867026,0.12382790643222867,0.15955737509916054,0.1338935574229692,,,,
acf_e_fold_lag_um,B,A,dummy,proc_gss,2,165,35,-0.0016873681743609925,7.834285714285714,8.353613418327253,,,,,
acf_e_fold_lag_um,B,A,ridge,proc_gss,2,165,35,0.31691254892648335,6.386701895290865,6.898369110698552,0.714909158492327,,,,
acf_e_fold_lag_um,B,A,extratrees,proc_gss,2,165,35,0.5466481712358131,4.572871475984335,5.6198660065902954,0.7278232842691372,,,,
aniso_gradx_over_y,B,A,dummy,proc_gss,2,165,35,-0.0015407427992817357,0.5468393806312494,0.7335692749512893,,,,,
aniso_gradx_over_y,B,A,ridge,proc_gss,2,165,35,0.47815731968014563,0.36782281622571145,0.5295129921372257,0.7364145658263307,,,,
aniso_gradx_over_y,B,A,extratrees,proc_gss,2,165,35,0.726436602519267,0.2706720489225334,0.383385617667881,0.657983193277311,,,,
pit_density_per_Mpx,B,A,dummy,proc_gss,2,165,35,-0.040013566167369286,6483.340097402598,11204.875783663247,,,,,
pit_density_per_Mpx,B,A,ridge,proc_gss,2,165,35,-0.4387224852657441,7147.756842548185,13178.805840658275,0.0922343351375981,,,,
pit_density_per_Mpx,B,A,extratrees,proc_gss,2,165,35,-1.8245351454178427,8401.580738228786,18465.49846466853,0.28652425406170523,,,,
pit_depth_um,B,A,dummy,proc_gss,2,165,35,-0.0287092780828897,1.8721366572080111,2.6011738900240764,,,,,
pit_depth_um,B,A,ridge,proc_gss,2,165,35,-0.14142233834863438,1.6384868569970803,2.739972736293907,0.473109243697479,,,,
pit_depth_um,B,A,extratrees,proc_gss,2,165,35,-0.8388108155774092,1.685426572170355,3.4776957321052495,0.5304293030726069,,,,
peak_to_valley_p98p2_um,B,A,dummy,proc_gss,2,165,35,-0.042387950196383084,4.504436907637817,7.192147974501425,,,,,
peak_to_valley_p98p2_um,B,A,ridge,proc_gss,2,165,35,0.09642779995190098,3.942983165957368,6.6961527695395215,0.4313725490196079,,,,
peak_to_valley_p98p2_um,B,A,extratrees,proc_gss,2,165,35,0.06114223199328894,3.4195138213453617,6.825647011376791,0.526890756302521,,,,
deepest_negative_residual_um,B,A,dummy,proc_gss,2,165,35,-0.0287092780828897,1.8721366572080111,2.6011738900240764,,,,,
deepest_negative_residual_um,B,A,ridge,proc_gss,2,165,35,-0.14142233834863438,1.6384868569970803,2.739972736293907,0.473109243697479,,,,
deepest_negative_residual_um,B,A,extratrees,proc_gss,2,165,35,-0.8388108155774092,1.685426572170355,3.4776957321052495,0.5304293030726069,,,,
rms_DCT_8_16_um,C,A,dummy,proc_gss,2,165,35,-0.23857630046849843,0.29555485266322035,0.3307308044197513,,,,,
rms_DCT_8_16_um,C,A,ridge,proc_gss,2,165,35,-0.013853927112504882,0.22629724080417482,0.2992271238369904,0.5473389355742296,,,,
rms_DCT_8_16_um,C,A,extratrees,proc_gss,2,165,35,0.13544533520372815,0.21085165017359628,0.27631820151582376,0.6610644257703081,,,,
E_DCT_8_16_frac,C,A,dummy,proc_gss,2,165,35,-0.012781691379667448,0.14847935274899318,0.21229596035372808,,,,,
E_DCT_8_16_frac,C,A,ridge,proc_gss,2,165,35,0.5017964254585308,0.11372454961956181,0.1488974393424851,0.6218487394957984,,,,
E_DCT_8_16_frac,C,A,extratrees,proc_gss,2,165,35,0.7815172206632738,0.07512452154029951,0.09860351920290945,0.7434173669467788,,,,
rms_DCT_16_32_um,C,A,dummy,proc_gss,2,165,35,-0.341610792954973,0.3593780806115478,0.404727780933071,,,,,
rms_DCT_16_32_um,C,A,ridge,proc_gss,2,165,35,0.0862389893183797,0.28768654099612845,0.334015065452955,0.561624649859944,,,,
rms_DCT_16_32_um,C,A,extratrees,proc_gss,2,165,35,0.30286247400047295,0.20021063507626816,0.29174873023741005,0.7336134453781513,,,,
E_DCT_16_32_frac,C,A,dummy,proc_gss,2,165,35,-0.03519026963665883,0.106089614378976,0.13307429464994905,,,,,
E_DCT_16_32_frac,C,A,ridge,proc_gss,2,165,35,0.12631278628371434,0.09657099959482046,0.12225371700336957,0.3543417366946779,,,,
E_DCT_16_32_frac,C,A,extratrees,proc_gss,2,165,35,0.4220543620357613,0.07634379876995959,0.09943232109110609,0.5890756302521009,,,,
rms_DCT_32_64_um,C,A,dummy,proc_gss,2,165,35,-0.23523917600158217,0.4617192331787807,0.5646202321611693,,,,,
rms_DCT_32_64_um,C,A,ridge,proc_gss,2,165,35,0.039570453552954854,0.3919481299474218,0.49786737009271953,0.5445378151260505,,,,
rms_DCT_32_64_um,C,A,extratrees,proc_gss,2,165,35,-0.02657727088015016,0.3250259024926931,0.5147267395258756,0.8134453781512605,,,,
E_DCT_32_64_frac,C,A,dummy,proc_gss,2,165,35,-0.03538386365700319,0.06266235877498827,0.07772237376920135,,,,,
E_DCT_32_64_frac,C,A,ridge,proc_gss,2,165,35,0.2513616475204945,0.05041910854348092,0.0660893371539665,0.650420168067227,,,,
E_DCT_32_64_frac,C,A,extratrees,proc_gss,2,165,35,0.49246810622725445,0.04236708756285908,0.054416051989800956,0.6969187675070028,,,,
